# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382237.77057 0.000680 0.042227 0.039168 -0.001076 0.033667 -0.723365 0.689644 0.0002016585 0.0000402770 0.0000933575 0.0001219370 -0.0000544128 0.0008692782 0.0063380721 0.0001851030 0.0000576518 0.0058821995 -0.0000789533 0.0028332733
1693382237.80021 -0.003629 -0.028689 0.015776 0.003063 0.034507 -0.726705 0.686075 0.0000474398 0.0000033184 -0.0000235508 0.0000230277 -0.0000183614 0.0004650608 0.0027160639 -0.0000191819 -0.0000036320 0.0027916786 0.0000659266 0.0026118431
1693382237.83349 -0.004634 -0.018278 0.026183 0.010089 0.028930 -0.731628 0.681015 0.0000420328 0.0000008239 -0.0000220024 0.0000219469 -0.0000114713 0.0004595918 0.0026974266 -0.0000237853 -0.0000055008 0.0027713181 0.0000632077 0.0026142870
1693382237.86732 -0.008305 -0.006217 0.039260 0.014234 0.024701 -0.736473 0.675866 0.0000342479 -0.0000004666 -0.0000176187 0.0000212502 -0.0000046710 0.0004538595 0.0026850399 -0.0000238520 -0.0000059985 0.0027503482 0.0000638479 0.0026216205
1693382237.90075 -0.006659 0.003560 0.053964 0.015336 0.018597 -0.741797 0.670191 0.0000271923 -0.0000007673 -0.0000118770 0.0000209404 -0.0000020408 0.0004498276 0.0026798467 -0.0000226991 -0.0000067081 0.0027307851 0.0000652697 0.0026294888
1693382237.93458 -0.006281 0.012915 0.069905 0.015805 0.015362 -0.744874 0.666841 0.0000230093 -0.0000005881 -0.0000088688 0.0000205911 0.0000005625 0.0004482401 0.0026815441 -0.0000223871 -0.0000074649 0.0027129875 0.0000671060 0.0026372275
1693382237.96816 -0.004505 0.020442 0.087328 0.015813 0.011583 -0.747008 0.664526 0.0000206257 -0.0000007172 -0.0000064665 0.0000205911 0.0000021119 0.0004479179 0.0026873353 -0.0000232823 -0.0000084399 0.0026985972 0.0000692261 0.0026450428
1693382238.00191 -0.005461 0.027785 0.106348 0.015831 0.008737 -0.748119 0.663318 0.0000175412 -0.0000002025 -0.0000093413 0.0000194932 0.0000048029 0.0004324314 0.0026390191 -0.0000170096 -0.0000138268 0.0026824928 0.0000661050 0.0026397023
1693382238.03558 -0.004939 0.033914 0.125599 0.015754 0.007365 -0.749625 0.661635 0.0000168035 -0.0000003765 -0.0000081267 0.0000196354 0.0000056836 0.0004318714 0.0026397560 -0.0000181422 -0.0000150840 0.0026728467 0.0000680807 0.0026466812
1693382238.06943 -0.008252 0.030513 0.138518 0.011988 0.005255 -0.751533 0.659566 0.0000154901 -0.0000012154 -0.0000067533 0.0000187697 0.0000056436 0.0004299962 0.0026392337 -0.0000231825 -0.0000179251 0.0026569485 0.0000671839 0.0026504856
