# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1694526973.88551 0.055860 -0.081930 0.055850 0.034513 -0.010251 -0.699353 0.713869 0.0005727637 -0.0000370230 0.0000681171 0.0008320968 0.0000235103 0.0009009976 0.0143303893 -0.0018344417 0.0001028615 0.0198642700 -0.0000215238 0.0028386601
1694526973.92647 -0.028845 -0.003270 0.062485 0.034782 -0.021483 -0.704622 0.708404 0.0000457030 0.0000090663 0.0000014106 0.0000296822 0.0000343087 0.0005150251 0.0027661271 0.0001661617 0.0000545275 0.0030118803 0.0001263640 0.0026575375
1694526973.95927 -0.030852 -0.014793 0.073532 0.032548 -0.022898 -0.698183 0.714812 0.0000389781 0.0000068464 0.0000032694 0.0000266874 0.0000380292 0.0004846452 0.0027185810 0.0001446437 0.0000432660 0.0029495390 0.0001225883 0.0026461293
1694526973.99238 -0.030657 -0.020078 0.086119 0.030778 -0.022187 -0.691967 0.720932 0.0000341597 0.0000052083 0.0000003414 0.0000235393 0.0000341343 0.0004702354 0.0026838692 0.0001201325 0.0000373012 0.0028913315 0.0001136607 0.0026329576
1694526974.02528 -0.030316 -0.022940 0.103446 0.030920 -0.018332 -0.684690 0.727947 0.0000305021 0.0000037436 -0.0000039674 0.0000217895 0.0000309666 0.0004579993 0.0026580501 0.0000963772 0.0000318534 0.0028370466 0.0001012193 0.0026224125
1694526974.05853 -0.030092 -0.027126 0.119552 0.029513 -0.013493 -0.677722 0.734602 0.0000271332 0.0000034407 -0.0000065140 0.0000197067 0.0000262944 0.0004501286 0.0026407907 0.0000849818 0.0000284937 0.0028044200 0.0000942378 0.0026165007
1694526974.09128 -0.026844 -0.020461 0.139554 0.024784 -0.007034 -0.672071 0.740039 0.0000233383 0.0000028983 -0.0000089366 0.0000179905 0.0000196934 0.0004381707 0.0026205048 0.0000641830 0.0000238120 0.0027582691 0.0000835047 0.0026108485
1694526974.12424 -0.027910 -0.020314 0.158704 0.019642 -0.000667 -0.666189 0.745524 0.0000209627 0.0000029460 -0.0000096976 0.0000165226 0.0000116380 0.0004321147 0.0026078373 0.0000538750 0.0000211422 0.0027309731 0.0000770554 0.0026081132
1694526974.15716 -0.030252 -0.002164 0.185586 0.010058 0.007006 -0.660988 0.750296 0.0000183929 0.0000021504 -0.0000101679 0.0000154946 0.0000056660 0.0004264708 0.0025935895 0.0000323375 0.0000139882 0.0026709335 0.0000578345 0.0026008603
1694526974.19021 -0.035655 -0.008190 0.205507 0.005357 0.012398 -0.652853 0.757364 0.0000176605 0.0000023075 -0.0000099838 0.0000150810 -0.0000027611 0.0004249359 0.0025883580 0.0000312303 0.0000131522 0.0026634078 0.0000556433 0.0026008524
1694526974.22343 -0.038109 -0.010872 0.226891 0.000648 0.013757 -0.646052 0.763169 0.0000167648 0.0000023732 -0.0000072874 0.0000148374 -0.0000072123 0.0004232092 0.0025833818 0.0000294121 0.0000121227 0.0026569249 0.0000531030 0.0026003504
1694526974.25697 -0.033978 -0.003985 0.248470 -0.003217 0.013271 -0.643307 0.765487 0.0000155443 0.0000023626 -0.0000058063 0.0000146781 -0.0000093373 0.0004190815 0.0025770520 0.0000235296 0.0000106270 0.0026414790 0.0000491512 0.0025996940
1694526974.29028 -0.037142 -0.010575 0.262340 -0.007498 0.011874 -0.640270 0.768021 0.0000133265 0.0000019029 -0.0000048888 0.0000138134 -0.0000096839 0.0004169564 0.0025724502 0.0000216562 0.0000096258 0.0026337464 0.0000464403 0.0025985229
1694526974.32349 -0.035746 -0.000541 0.284524 -0.008394 0.011100 -0.640123 0.768146 0.0000117947 0.0000017759 -0.0000023375 0.0000128709 -0.0000097723 0.0004141131 0.0025667661 0.0000140571 0.0000065551 0.0026111621 0.0000369591 0.0025942513
1694526974.35661 -0.038655 -0.003915 0.304070 -0.006185 0.007504 -0.639960 0.768347 0.0000108667 0.0000015369 -0.0000008270 0.0000122568 -0.0000084430 0.0004136121 0.0025644869 0.0000133305 0.0000060671 0.0026060276 0.0000344907 0.0025937478
1694526974.38959 -0.043383 -0.009906 0.319494 -0.005609 0.003313 -0.640798 0.767682 0.0000101502 0.0000013886 0.0000006399 0.0000110977 -0.0000047302 0.0004132276 0.0025625398 0.0000125728 0.0000054102 0.0026005919 0.0000303245 0.0025905441
1694526974.42290 -0.046267 -0.004398 0.340767 -0.003564 0.000486 -0.643509 0.765430 0.0000095748 0.0000012743 0.0000019040 0.0000105655 -0.0000016486 0.0004125210 0.0025605352 0.0000111848 0.0000046700 0.0025944039 0.0000275433 0.0025898747
1694526974.45615 -0.050468 -0.006646 0.359710 0.000100 -0.001299 -0.645196 0.764016 0.0000092102 0.0000012137 0.0000010095 0.0000102880 0.0000012908 0.0004121395 0.0025591353 0.0000107182 0.0000042299 0.0025906587 0.0000255892 0.0025900260
1694526974.48944 -0.052965 -0.003926 0.382546 0.003700 -0.004476 -0.647636 0.761928 0.0000087882 0.0000010852 0.0000015345 0.0000099028 0.0000043579 0.0004115917 0.0025578522 0.0000100258 0.0000036377 0.0025868770 0.0000231054 0.0025892778
1694526974.52273 -0.056459 -0.001597 0.404455 0.006549 -0.007806 -0.648975 0.760741 0.0000083987 0.0000010438 0.0000021995 0.0000098422 0.0000080075 0.0004110770 0.0025567690 0.0000096080 0.0000032023 0.0025838651 0.0000213730 0.0025896038
1694526974.55606 -0.061182 0.000254 0.421561 0.006784 -0.011166 -0.650304 0.759562 0.0000080560 0.0000007920 0.0000034910 0.0000091754 0.0000105806 0.0004106141 0.0025558815 0.0000091424 0.0000024955 0.0025800663 0.0000168496 0.0025832612
1694526974.58934 -0.065439 0.007399 0.447768 0.008798 -0.011473 -0.650035 0.759767 0.0000077718 0.0000006855 0.0000038824 0.0000088271 0.0000115908 0.0004103256 0.0025551504 0.0000088305 0.0000020287 0.0025775585 0.0000142823 0.0025805801
1694526974.62260 -0.069378 0.016982 0.477129 0.009936 -0.010824 -0.649181 0.760492 0.0000074665 0.0000005013 0.0000033469 0.0000082392 0.0000117627 0.0004100323 0.0025546535 0.0000087006 0.0000015871 0.0025750483 0.0000113936 0.0025765285
1694526974.65580 -0.074017 0.023197 0.499373 0.011107 -0.007410 -0.648434 0.761154 0.0000072819 0.0000004012 -0.0000003435 0.0000081484 0.0000109180 0.0004099433 0.0025544281 0.0000088277 0.0000013878 0.0025735951 0.0000104278 0.0025768383
1694526974.68902 -0.079092 0.030835 0.522562 0.012163 -0.003374 -0.647481 0.761977 0.0000069700 0.0000004236 -0.0000034720 0.0000077926 0.0000096630 0.0004096517 0.0025542481 0.0000088172 0.0000010412 0.0025721756 0.0000090367 0.0025761330
1694526974.72229 -0.084080 0.039923 0.548439 0.013260 0.001547 -0.645475 0.763665 0.0000068610 0.0000004218 -0.0000061487 0.0000075292 0.0000079982 0.0004094963 0.0025542451 0.0000089406 0.0000007341 0.0025711278 0.0000078967 0.0025758160
1694526974.75553 -0.090183 0.048033 0.571675 0.013805 0.005179 -0.642501 0.766143 0.0000068655 0.0000003661 -0.0000096322 0.0000073640 0.0000062040 0.0004092614 0.0025544258 0.0000091835 0.0000004795 0.0025702948 0.0000068609 0.0025756560
1694526974.78874 -0.096997 0.056699 0.594704 0.012980 0.007823 -0.639548 0.768602 0.0000068022 0.0000003963 -0.0000105923 0.0000072809 0.0000043655 0.0004091006 0.0025546941 0.0000095093 0.0000002687 0.0025698058 0.0000060210 0.0025758861
1694526974.82198 -0.104728 0.064760 0.616248 0.010580 0.010853 -0.636818 0.770865 0.0000067020 0.0000004464 -0.0000115950 0.0000072091 0.0000019625 0.0004088701 0.0025550716 0.0000099496 0.0000000964 0.0025695593 0.0000052360 0.0025761107
1694526974.85536 -0.113203 0.073071 0.638769 0.009997 0.017306 -0.636442 0.771066 0.0000068405 0.0000005648 -0.0000150044 0.0000072117 -0.0000022024 0.0004084808 0.0025555122 0.0000104674 -0.0000000664 0.0025695867 0.0000045235 0.0025764179
1694526974.88875 -0.122045 0.080262 0.660720 0.009678 0.024878 -0.638439 0.769209 0.0000071280 0.0000007777 -0.0000199478 0.0000071539 -0.0000064369 0.0004077747 0.0025560089 0.0000110485 -0.0000002574 0.0025698129 0.0000037249 0.0025762637
1694526974.92200 -0.131427 0.088259 0.684810 0.007964 0.028211 -0.641434 0.766618 0.0000070927 0.0000009159 -0.0000205001 0.0000071796 -0.0000093123 0.0004074513 0.0025564818 0.0000116593 -0.0000004533 0.0025702202 0.0000028456 0.0025758155
1694526974.95530 -0.141935 0.094987 0.706305 0.007905 0.030073 -0.643763 0.764593 0.0000071813 0.0000009888 -0.0000219674 0.0000071966 -0.0000105527 0.0004070725 0.0025570413 0.0000123772 -0.0000006239 0.0025708890 0.0000021263 0.0025759007
1694526974.98853 -0.153056 0.101333 0.726288 0.008050 0.029358 -0.645505 0.763149 0.0000070624 0.0000009461 -0.0000214956 0.0000071277 -0.0000100929 0.0004070067 0.0025575749 0.0000131619 -0.0000008095 0.0025718812 0.0000014845 0.0025760961
1694526975.02158 -0.164643 0.108267 0.745793 0.006315 0.025342 -0.649425 0.759977 0.0000066568 0.0000007943 -0.0000178780 0.0000070761 -0.0000089209 0.0004073432 0.0025582380 0.0000140696 -0.0000010133 0.0025730911 0.0000008541 0.0025763388
1694526975.05467 -0.176253 0.114957 0.765033 0.002921 0.019098 -0.652932 0.757170 0.0000061729 0.0000006195 -0.0000119726 0.0000070519 -0.0000075900 0.0004077845 0.0025589744 0.0000150887 -0.0000012578 0.0025745463 0.0000002386 0.0025767232
1694526975.08777 -0.187219 0.121910 0.781862 -0.002682 0.011438 -0.657563 0.753308 0.0000058568 0.0000004471 -0.0000044614 0.0000070892 -0.0000068949 0.0004081230 0.0025598448 0.0000161932 -0.0000014255 0.0025761901 -0.0000003764 0.0025774169
1694526975.12084 -0.197207 0.128868 0.798528 -0.008243 0.005334 -0.665779 0.746084 0.0000058298 0.0000003159 0.0000021095 0.0000071393 -0.0000067630 0.0004082876 0.0025609326 0.0000174167 -0.0000016124 0.0025778733 -0.0000009425 0.0025778663
1694526975.15408 -0.208541 0.137161 0.810893 -0.012495 -0.001989 -0.675204 0.737523 0.0000059287 0.0000001581 0.0000082187 0.0000071080 -0.0000062993 0.0004081431 0.0025620485 0.0000186424 -0.0000017843 0.0025795250 -0.0000015139 0.0025784608
1694526975.18742 -0.219938 0.145088 0.823071 -0.014425 -0.007104 -0.683733 0.729555 0.0000062119 0.0000001144 0.0000131494 0.0000071417 -0.0000037820 0.0004080200 0.0025634597 0.0000202190 -0.0000019305 0.0025817032 -0.0000021520 0.0025792493
1694526975.22066 -0.230110 0.152851 0.834190 -0.011935 -0.009824 -0.691541 0.722172 0.0000061936 0.0000001633 0.0000134304 0.0000071444 -0.0000008114 0.0004080610 0.0025648648 0.0000218201 -0.0000020850 0.0025840566 -0.0000027842 0.0025798433
1694526975.25389 -0.240111 0.160661 0.842903 -0.008498 -0.013113 -0.699176 0.714779 0.0000061851 0.0000002446 0.0000131144 0.0000072093 0.0000034235 0.0004081509 0.0025663964 0.0000234078 -0.0000022078 0.0025862838 -0.0000033869 0.0025805098
1694526975.28710 -0.250301 0.168895 0.851286 -0.003679 -0.016149 -0.706969 0.707050 0.0000060687 0.0000003199 0.0000121911 0.0000072458 0.0000079030 0.0004080925 0.0025680251 0.0000250607 -0.0000022730 0.0025884582 -0.0000037174 0.0025806089
1694526975.32031 -0.260272 0.174148 0.861166 0.001113 -0.017654 -0.714223 0.699695 0.0000059457 0.0000003456 0.0000107169 0.0000073276 0.0000115581 0.0004079729 0.0025698491 0.0000268554 -0.0000022621 0.0025906723 -0.0000038890 0.0025804216
1694526975.35353 -0.268574 0.183290 0.868328 0.003468 -0.017886 -0.722323 0.691316 0.0000058181 0.0000002852 0.0000087182 0.0000073573 0.0000133249 0.0004079991 0.0025712296 0.0000283750 -0.0000023265 0.0025930422 -0.0000041657 0.0025803934
1694526975.38677 -0.276571 0.192824 0.874812 0.003461 -0.016863 -0.730672 0.682511 0.0000058021 0.0000002103 0.0000081376 0.0000072807 0.0000125946 0.0004081630 0.0025735537 0.0000303891 -0.0000023794 0.0025951546 -0.0000044787 0.0025807207
