# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382237.77449 -0.012993 -0.018010 0.038735 0.003365 0.041377 -0.723141 0.689452 0.0001155009 0.0000044333 -0.0000169398 0.0001122415 -0.0000692739 0.0008730295 0.0031821803 -0.0002782853 0.0000912363 0.0033955732 -0.0000273298 0.0027473198
1693382237.79802 -0.052314 0.034834 0.033913 0.014056 0.047209 -0.722045 0.690091 0.0000504355 -0.0000105527 -0.0000342115 0.0000557387 -0.0000318992 0.0005952651 0.0027664991 -0.0000876082 -0.0000228984 0.0027737997 0.0000941679 0.0026120519
1693382237.83159 -0.058351 0.039340 0.042241 0.018600 0.042948 -0.725560 0.686566 0.0000512813 -0.0000124534 -0.0000435019 0.0000585011 -0.0000278021 0.0005995828 0.0027719216 -0.0000841092 -0.0000246717 0.0027716798 0.0001026261 0.0026239445
1693382237.86524 -0.060147 0.042366 0.053830 0.023001 0.036902 -0.731924 0.679997 0.0000560497 -0.0000146992 -0.0000431363 0.0000631123 -0.0000212510 0.0006120129 0.0027794409 -0.0000852341 -0.0000249832 0.0027691204 0.0001060773 0.0026332829
1693382237.89888 -0.061000 0.045249 0.067319 0.023707 0.030624 -0.736856 0.674939 0.0000603340 -0.0000169356 -0.0000394486 0.0000681720 -0.0000166554 0.0006249305 0.0027851066 -0.0000863974 -0.0000244504 0.0027644021 0.0001079844 0.0026424238
1693382237.93252 -0.062875 0.047909 0.082060 0.023674 0.026338 -0.739896 0.671789 0.0000651450 -0.0000190345 -0.0000370049 0.0000739001 -0.0000134225 0.0006378627 0.0027906312 -0.0000877453 -0.0000236564 0.0027579914 0.0001089288 0.0026523569
1693382237.96608 -0.064803 0.052834 0.098726 0.023941 0.023077 -0.741655 0.669957 0.0000665338 -0.0000193143 -0.0000328862 0.0000785089 -0.0000118806 0.0006504368 0.0027926388 -0.0000863979 -0.0000201371 0.0027472262 0.0001067036 0.0026611229
1693382237.99972 -0.065675 0.053778 0.115568 0.023596 0.019639 -0.742855 0.668748 0.0000712483 -0.0000212459 -0.0000317059 0.0000848343 -0.0000100788 0.0006635807 0.0027989111 -0.0000870633 -0.0000185812 0.0027376191 0.0001051817 0.0026723577
1693382238.03337 -0.067809 0.054842 0.133117 0.023045 0.018109 -0.744259 0.667248 0.0000765457 -0.0000231810 -0.0000309396 0.0000915586 -0.0000091751 0.0006770485 0.0028043784 -0.0000881081 -0.0000165207 0.0027272683 0.0001018036 0.0026838388
1693382238.06770 -0.081416 0.050771 0.145172 0.017379 0.015647 -0.740908 0.671199 0.0000690008 -0.0000266755 0.0000019779 0.0000733833 0.0000109434 0.0005907961 0.0027409475 -0.0000887737 -0.0000225589 0.0026951466 0.0000770839 0.0026762181
1693382238.10153 -0.082477 0.054089 0.165718 0.017528 0.017497 -0.742616 0.669260 0.0000566081 -0.0000203536 -0.0000002977 0.0000724272 0.0000128725 0.0005733868 0.0027331562 -0.0000835941 -0.0000210972 0.0026832210 0.0000661566 0.0026769566
1693382238.13446 -0.083358 0.067563 0.184860 0.016548 0.019302 -0.747175 0.664141 0.0000486994 -0.0000101985 0.0000041842 0.0000535919 0.0000126279 0.0005278543 0.0027063468 -0.0000679158 -0.0000194467 0.0026594086 0.0000492107 0.0026591038
1693382238.16774 -0.080401 0.063951 0.198462 0.015735 0.016477 -0.750251 0.660761 0.0000438687 -0.0000039200 0.0000085646 0.0000497043 0.0000078802 0.0005233598 0.0027060419 -0.0000600173 -0.0000116255 0.0026506227 0.0000380819 0.0026606796
1693382238.20110 -0.079382 0.061312 0.216823 0.016960 0.014522 -0.752422 0.658302 0.0000359688 -0.0000033067 0.0000105017 0.0000476118 0.0000133361 0.0005174449 0.0027084910 -0.0000556300 -0.0000147018 0.0026437396 0.0000351594 0.0026623333
