# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693381969.71378 0.010549 0.007997 0.031249 -0.001360 0.078854 -0.700297 0.709482 0.0009150383 -0.0000005749 0.0000000455 0.0009153886 -0.0000001196 0.0009146273 0.0210766809 -0.0000003538 -0.0000331925 0.0210773070 -0.0000316215 0.0028384584
1693381969.74681 0.029565 0.002021 0.027141 0.001524 0.078633 -0.698343 0.711429 0.0000723881 -0.0000092093 -0.0000123219 0.0000589763 -0.0000749098 0.0006272292 0.0034429813 -0.0003102469 -0.0000420501 0.0030439917 0.0001438482 0.0027707870
1693381969.78002 0.028445 0.003795 0.030293 0.007255 0.075146 -0.696386 0.713685 0.0000736472 -0.0000022156 -0.0000221791 0.0000411341 -0.0000598299 0.0006060820 0.0033344369 -0.0002414550 -0.0000601708 0.0029826065 0.0001490455 0.0027466612
1693381969.81337 0.026750 0.008564 0.034203 0.014909 0.071080 -0.694516 0.715803 0.0000694579 0.0000010296 -0.0000338882 0.0000365686 -0.0000440852 0.0005858532 0.0032388720 -0.0001826151 -0.0000681074 0.0029292405 0.0001546596 0.0027406560
1693381969.84680 0.024288 0.010613 0.038011 0.021571 0.067933 -0.693715 0.716714 0.0000617705 0.0000008913 -0.0000432657 0.0000340141 -0.0000321964 0.0005684544 0.0031477584 -0.0001412434 -0.0000698603 0.0028850965 0.0001574091 0.0027364958
1693381969.88010 0.024149 0.012436 0.041690 0.024381 0.065303 -0.694528 0.716081 0.0000453074 -0.0000010430 -0.0000463929 0.0000323539 -0.0000253954 0.0005541078 0.0030669262 -0.0001166220 -0.0000708820 0.0028497667 0.0001571768 0.0027331077
1693381969.91330 0.025050 0.013359 0.047103 0.023690 0.063965 -0.695534 0.715248 0.0000338042 -0.0000013839 -0.0000464026 0.0000314445 -0.0000233214 0.0005426891 0.0030118894 -0.0000975492 -0.0000702076 0.0028205542 0.0001548861 0.0027281740
1693381969.94660 0.027232 0.014053 0.051852 0.021136 0.063847 -0.696110 0.714778 0.0000281591 -0.0000010651 -0.0000454101 0.0000308960 -0.0000234931 0.0005329381 0.0029698976 -0.0000831958 -0.0000671868 0.0027959185 0.0001515985 0.0027231430
1693381969.97992 0.048734 0.009125 0.057087 0.017833 0.065140 -0.699455 0.711478 0.0000246153 0.0000001522 -0.0000478217 0.0000293701 -0.0000191534 0.0004766472 0.0028029858 -0.0000247558 -0.0000579669 0.0027582076 0.0001437115 0.0027136013
1693381970.01312 0.046818 0.004665 0.062785 0.016271 0.064130 -0.694646 0.716303 0.0000205241 0.0000010065 -0.0000482103 0.0000270287 -0.0000265521 0.0004367123 0.0027155696 -0.0000505868 -0.0000466661 0.0027292616 0.0001357197 0.0027030684
