# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382558.79570 -0.056343 -0.124678 0.018139 -0.012642 0.025520 0.999207 0.027833 0.0001308830 0.0000141574 0.0000464910 0.0001623726 0.0001065850 0.0008925156 0.0043693334 -0.0005919131 -0.0000058767 0.0034798335 0.0001473827 0.0027797833
1693382558.82142 -0.078294 -0.120090 0.055396 -0.015376 0.030290 0.998376 0.045737 0.0001259014 0.0000023852 0.0000657885 0.0000809341 0.0000312407 0.0007882468 0.0043243805 -0.0006511920 -0.0000478762 0.0034440085 0.0001002944 0.0027520408
1693382558.85527 -0.080087 -0.121992 0.064516 -0.014063 0.024494 0.998563 0.045542 0.0001344802 0.0000033527 0.0000674730 0.0000863301 0.0000366140 0.0008049434 0.0044483102 -0.0007157786 -0.0000581259 0.0034829424 0.0001103817 0.0027651644
1693382558.88913 -0.082419 -0.124563 0.077325 -0.011267 0.013960 0.998926 0.042723 0.0001476063 0.0000006228 0.0000762284 0.0000918535 0.0000199236 0.0008281871 0.0046170764 -0.0007999989 -0.0000712412 0.0035564734 0.0001269250 0.0027883101
1693382558.92299 -0.084602 -0.127123 0.090985 -0.007294 0.002469 0.999227 0.038538 0.0001618300 -0.0000028873 0.0000866783 0.0000986263 0.0000010022 0.0008508357 0.0047951831 -0.0008909106 -0.0000863042 0.0036355512 0.0001453091 0.0028130771
1693382558.95685 -0.086735 -0.129433 0.105504 -0.003608 -0.007818 0.999403 0.033447 0.0001766587 -0.0000068912 0.0000966254 0.0001067856 -0.0000169399 0.0008732312 0.0049831757 -0.0009888161 -0.0001035074 0.0037211124 0.0001656584 0.0028395090
1693382558.99072 -0.088742 -0.131454 0.120921 -0.000516 -0.016154 0.999467 0.028364 0.0001919103 -0.0000110026 0.0001056130 0.0001160154 -0.0000324957 0.0008958419 0.0051816135 -0.0010939634 -0.0001230589 0.0038143820 0.0001881135 0.0028676930
1693382559.02459 -0.090611 -0.133301 0.137116 0.003349 -0.021990 0.999466 0.023938 0.0002081729 -0.0000149426 0.0001156620 0.0001258404 -0.0000444118 0.0009185357 0.0053911330 -0.0012064960 -0.0001451707 0.0039167714 0.0002127985 0.0028977360
1693382559.05846 -0.092455 -0.135169 0.154040 0.007126 -0.025861 0.999445 0.019765 0.0002250950 -0.0000187244 0.0001256362 0.0001360404 -0.0000535102 0.0009418622 0.0056123989 -0.0013264560 -0.0001700706 0.0040297593 0.0002398287 0.0029297334
1693382559.09234 -0.094501 -0.137150 0.171757 0.009605 -0.027990 0.999457 0.014484 0.0002419423 -0.0000224131 0.0001337547 0.0001465832 -0.0000604433 0.0009665846 0.0058462497 -0.0014539011 -0.0001980037 0.0041549310 0.0002693217 0.0029637481
1693382559.12597 -0.159506 -0.083771 0.206666 -0.011068 0.021238 -0.999705 0.004144 0.0001876761 -0.0000426564 0.0000601221 0.0001493144 -0.0000751667 0.0008676758 0.0039934975 -0.0002104118 0.0001770476 0.0033188548 0.0000150405 0.0029146102
1693382559.15985 -0.164861 -0.082275 0.226361 -0.011795 0.023555 -0.999592 0.011044 0.0001981031 -0.0000453440 0.0000596883 0.0001613966 -0.0000704765 0.0008913836 0.0040505085 -0.0002126117 0.0001507751 0.0032830030 0.0000231078 0.0029323722
1693382559.19403 -0.087215 -0.117121 0.239621 0.019076 -0.012220 0.999658 0.013051 0.0001528153 -0.0000373498 0.0001198844 0.0001580246 -0.0001010156 0.0008009239 0.0037356377 -0.0000394878 0.0002103314 0.0032337092 0.0000030302 0.0029505978
1693382559.22646 -0.100960 -0.087572 0.271005 0.016538 -0.021823 0.999620 0.003187 0.0001069371 -0.0000061533 0.0001215603 0.0000962849 -0.0000715549 0.0007292752 0.0035472051 0.0000835857 0.0002556508 0.0031821713 -0.0000391607 0.0029833649
1693382559.25964 -0.096487 -0.072820 0.295812 -0.017100 0.025455 -0.999529 0.001469 0.0000972780 -0.0000097080 0.0001176253 0.0000992144 -0.0000905757 0.0007091261 0.0033879332 -0.0000245600 0.0001833936 0.0030861667 -0.0001107499 0.0029624020
1693382559.29314 -0.102032 -0.066316 0.320181 0.015368 -0.027525 0.999503 0.000066 0.0000924142 -0.0000115975 0.0001170979 0.0001055551 -0.0000975857 0.0007174814 0.0033764732 -0.0000127456 0.0001835606 0.0031235681 -0.0001113537 0.0029931609
1693382559.32621 -0.106223 -0.060442 0.344493 0.012731 -0.026926 0.999555 0.001571 0.0000892588 -0.0000107003 0.0001144167 0.0001114272 -0.0001004909 0.0007259010 0.0033788547 -0.0000041530 0.0001781202 0.0031569640 -0.0001095406 0.0030240492
1693382559.35936 -0.101675 -0.065622 0.362996 0.012095 -0.028120 0.999486 0.009474 0.0000562154 0.0000050825 0.0000505538 0.0000950309 -0.0000453208 0.0005597165 0.0033320356 0.0000731737 0.0002096672 0.0028244171 -0.0000271092 0.0029229049
1693382559.39284 -0.103588 -0.060083 0.387869 0.010952 -0.022812 0.999613 0.011565 0.0000572437 0.0000059818 0.0000540981 0.0000993588 -0.0000461272 0.0005655632 0.0033378277 0.0000939580 0.0002031911 0.0028329950 -0.0000217815 0.0029486846
1693382559.42601 -0.099379 -0.045817 0.407273 0.010233 -0.021483 0.999631 0.013080 0.0000501627 0.0000072696 0.0000538050 0.0000929224 -0.0000387879 0.0005718909 0.0033341521 0.0001133422 0.0001915104 0.0028313217 -0.0000076767 0.0029671762
1693382559.45898 -0.087117 -0.034003 0.434758 0.007866 -0.018096 0.999743 0.011129 0.0000423607 0.0000080609 0.0000538436 0.0000816767 -0.0000374893 0.0005725812 0.0033045321 0.0001233883 0.0001682197 0.0028260067 0.0000029477 0.0029795157
1693382559.49228 -0.083941 -0.027099 0.457678 0.005114 -0.014643 0.999846 0.008192 0.0000352073 0.0000092161 0.0000448326 0.0000779811 -0.0000309206 0.0005608807 0.0032788366 0.0001250148 0.0001647773 0.0028263014 0.0000163761 0.0029813902
1693382559.52590 -0.085367 -0.024190 0.474649 0.004899 -0.015594 0.999847 0.006259 0.0000240310 0.0000101335 0.0000216322 0.0000695368 -0.0000188116 0.0005014276 0.0032401116 0.0000937009 0.0001708085 0.0027423942 0.0000120667 0.0029304939
1693382559.55940 -0.030174 0.001335 0.476968 -0.012144 0.018892 -0.999730 0.005895 0.0000222679 0.0000091802 0.0000209982 0.0000549576 -0.0000061197 0.0004767356 0.0031359709 0.0000532871 0.0001936611 0.0027142421 0.0000378696 0.0029146933
1693382559.59268 -0.042098 0.001598 0.486157 -0.016811 0.022945 -0.999577 0.006024 0.0000198460 0.0000055206 0.0000258625 0.0000468650 -0.0000084209 0.0004671233 0.0030906541 0.0000538431 0.0001783036 0.0027032975 0.0000414778 0.0028607091
1693382559.62604 0.003517 0.021488 0.516643 -0.019364 0.024144 -0.999405 0.015207 0.0000177931 0.0000032824 0.0000271433 0.0000364649 -0.0000060244 0.0004514736 0.0029906718 0.0000213338 0.0001615636 0.0026841624 0.0000464948 0.0027986854
1693382559.65954 0.010964 0.026793 0.548748 -0.016948 0.026156 -0.999350 0.018122 0.0000166530 0.0000025817 0.0000265433 0.0000358395 -0.0000068692 0.0004492567 0.0029568869 0.0000212524 0.0001494461 0.0026862002 0.0000488713 0.0027795231
1693382559.69294 0.021009 0.032484 0.582033 -0.015279 0.027511 -0.999264 0.021938 0.0000156639 0.0000023071 0.0000247583 0.0000356321 -0.0000079997 0.0004469192 0.0029276100 0.0000190439 0.0001374724 0.0026851880 0.0000505179 0.0027689609
1693382559.72605 0.049810 0.032238 0.620003 -0.013996 0.030516 -0.999160 0.023485 0.0000135869 0.0000010773 0.0000221880 0.0000333358 -0.0000114029 0.0004424661 0.0028746000 0.0000191207 0.0001113754 0.0026799317 0.0000413817 0.0027260913
1693382559.75918 0.060925 0.034383 0.651994 -0.016094 0.032886 -0.999027 0.024602 0.0000132207 0.0000008009 0.0000223890 0.0000332449 -0.0000147646 0.0004406855 0.0028516388 0.0000191442 0.0001066138 0.0026838401 0.0000425884 0.0027265462
1693382559.79279 0.075501 0.035529 0.683838 -0.018906 0.035075 -0.998855 0.026477 0.0000132820 0.0000003597 0.0000255382 0.0000325711 -0.0000178245 0.0004384412 0.0028281107 0.0000180170 0.0000990422 0.0026856438 0.0000429321 0.0027261983
1693382559.82640 0.086217 0.034211 0.710828 -0.020975 0.037043 -0.998713 0.027570 0.0000132932 0.0000002277 0.0000267754 0.0000317425 -0.0000200414 0.0004369748 0.0028069668 0.0000177248 0.0000927639 0.0026891518 0.0000445046 0.0027284719
1693382559.85999 0.099812 0.037125 0.741578 -0.023280 0.036692 -0.998601 0.030140 0.0000135195 0.0000000014 0.0000291920 0.0000307267 -0.0000217602 0.0004353545 0.0027880431 0.0000168955 0.0000861668 0.0026924627 0.0000452358 0.0027295939
1693382559.89344 0.105487 0.037075 0.767105 -0.024639 0.036110 -0.998505 0.032809 0.0000135832 0.0000002420 0.0000294070 0.0000294591 -0.0000218713 0.0004350998 0.0027729541 0.0000177249 0.0000820660 0.0026980765 0.0000481094 0.0027341419
1693382559.92700 0.112902 0.036796 0.792202 -0.025547 0.034673 -0.998429 0.035852 0.0000137528 0.0000002181 0.0000308588 0.0000273808 -0.0000216168 0.0004346094 0.0027597844 0.0000187029 0.0000779806 0.0027026131 0.0000506069 0.0027380257
1693382559.96051 0.119258 0.036189 0.814742 -0.027302 0.032547 -0.998337 0.038960 0.0000138541 0.0000001226 0.0000320695 0.0000249539 -0.0000212227 0.0004340731 0.0027489696 0.0000195993 0.0000747119 0.0027075864 0.0000527857 0.0027420648
1693382559.99402 0.124185 0.034682 0.832667 -0.030929 0.029761 -0.998213 0.041579 0.0000142302 -0.0000001517 0.0000348615 0.0000226760 -0.0000199807 0.0004334852 0.0027418102 0.0000205451 0.0000734040 0.0027129827 0.0000547305 0.0027471759
1693382560.02760 0.127171 0.033324 0.850918 -0.033217 0.027993 -0.998131 0.042976 0.0000143504 -0.0000005017 0.0000362981 0.0000208026 -0.0000192960 0.0004331099 0.0027373394 0.0000213285 0.0000731575 0.0027180166 0.0000561491 0.0027522983
1693382560.06115 0.129765 0.031962 0.868491 -0.033634 0.027225 -0.998102 0.043809 0.0000141526 -0.0000008394 0.0000362587 0.0000190516 -0.0000194308 0.0004327699 0.0027338298 0.0000217980 0.0000731203 0.0027222969 0.0000568435 0.0027571563
1693382560.09464 0.132482 0.030399 0.885484 -0.033648 0.026778 -0.998130 0.043438 0.0000138609 -0.0000011631 0.0000359459 0.0000175127 -0.0000197166 0.0004323534 0.0027311402 0.0000219909 0.0000731515 0.0027260575 0.0000569439 0.0027617383
1693382560.12806 0.135254 0.028678 0.902087 -0.031925 0.027155 -0.998228 0.042240 0.0000132964 -0.0000014259 0.0000341351 0.0000162790 -0.0000205524 0.0004320498 0.0027289517 0.0000220436 0.0000731449 0.0027292214 0.0000565056 0.0027660089
1693382560.16157 0.138463 0.027011 0.916891 -0.029740 0.027862 -0.998381 0.039679 0.0000126910 -0.0000016474 0.0000320215 0.0000153091 -0.0000215683 0.0004317018 0.0027270753 0.0000220148 0.0000731002 0.0027318995 0.0000556271 0.0027700298
1693382560.19488 0.141845 0.028952 0.934688 -0.025840 0.028832 -0.998539 0.037697 0.0000118580 -0.0000017566 0.0000283850 0.0000143632 -0.0000233658 0.0004312054 0.0027252131 0.0000216365 0.0000723844 0.0027339946 0.0000542026 0.0027730356
1693382560.22801 0.142662 0.031268 0.947877 -0.020282 0.029253 -0.998652 0.037770 0.0000109229 -0.0000016322 0.0000229573 0.0000138382 -0.0000243482 0.0004312838 0.0027242236 0.0000218980 0.0000723867 0.0027379062 0.0000540797 0.0027769924
1693382560.26136 0.143679 0.033575 0.957053 -0.015491 0.028764 -0.998657 0.040204 0.0000102699 -0.0000014791 0.0000189513 0.0000132928 -0.0000241273 0.0004312545 0.0027233809 0.0000219842 0.0000723701 0.0027407493 0.0000536888 0.0027801405
1693382560.29484 0.145093 0.034937 0.963058 -0.012021 0.028058 -0.998589 0.043453 0.0000097803 -0.0000013478 0.0000160016 0.0000127900 -0.0000235538 0.0004311141 0.0027225469 0.0000219416 0.0000721590 0.0027431332 0.0000529346 0.0027823007
1693382560.32840 0.147119 0.035019 0.968631 -0.008750 0.027901 -0.998506 0.046151 0.0000093390 -0.0000012239 0.0000131474 0.0000123874 -0.0000233125 0.0004308668 0.0027215956 0.0000218923 0.0000714956 0.0027448590 0.0000517645 0.0027832200
1693382560.36195 0.141422 0.034183 0.954874 -0.005914 0.028775 -0.998445 0.047378 0.0000087245 -0.0000012497 0.0000102611 0.0000120403 -0.0000240934 0.0004295820 0.0027180883 0.0000209655 0.0000661887 0.0027412814 0.0000478694 0.0027747070
1693382560.39509 0.141956 0.032889 0.952600 -0.005307 0.029511 -0.998380 0.048362 0.0000083948 -0.0000012514 0.0000091052 0.0000118760 -0.0000252018 0.0004288064 0.0027165684 0.0000203345 0.0000635558 0.0027382521 0.0000442854 0.0027687514
1693382560.42838 0.143914 0.034269 0.955207 -0.004590 0.030756 -0.998304 0.049207 0.0000080629 -0.0000012370 0.0000078140 0.0000117687 -0.0000264086 0.0004277510 0.0027147393 0.0000194590 0.0000605583 0.0027352753 0.0000409124 0.0027631665
1693382560.46174 0.145972 0.035030 0.958976 -0.003213 0.032461 -0.998236 0.049607 0.0000077797 -0.0000011725 0.0000061733 0.0000117450 -0.0000278654 0.0004269127 0.0027130678 0.0000186786 0.0000580961 0.0027343052 0.0000383770 0.0027598502
1693382560.49478 0.141322 0.024514 0.945624 -0.003184 0.034781 -0.998283 0.047033 0.0000073668 -0.0000013027 0.0000055670 0.0000115134 -0.0000291081 0.0004253107 0.0027099729 0.0000157704 0.0000528552 0.0027287257 0.0000303634 0.0027499387
1693382560.52808 0.143500 0.023155 0.948206 -0.003385 0.035558 -0.998349 0.044981 0.0000071664 -0.0000013407 0.0000053153 0.0000115161 -0.0000305069 0.0004243264 0.0027083548 0.0000159826 0.0000504292 0.0027244652 0.0000267663 0.0027449245
1693382560.56139 0.145627 0.022985 0.953229 -0.002091 0.035522 -0.998470 0.042315 0.0000069732 -0.0000012519 0.0000038565 0.0000113479 -0.0000305294 0.0004236447 0.0027067654 0.0000153960 0.0000482461 0.0027225831 0.0000238733 0.0027418527
1693382560.59469 0.147113 0.023455 0.956528 -0.000306 0.034255 -0.998612 0.039996 0.0000068163 -0.0000011297 0.0000021634 0.0000110520 -0.0000295708 0.0004231662 0.0027053095 0.0000148128 0.0000464421 0.0027211621 0.0000215006 0.0027396785
