# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1694526973.90445 -0.014751 -0.004126 0.060139 0.032633 -0.025087 -0.699040 0.713897 0.0009179085 0.0000000900 0.0000000391 0.0009177003 0.0000000207 0.0009176291 0.0214476106 -0.0000000248 0.0000487889 0.0214478107 0.0000097226 0.0028407117
1694526973.93163 0.035779 0.130412 -0.018666 0.080164 0.015053 -0.711556 0.697879 0.0000627148 -0.0000054776 0.0000358934 0.0000481302 0.0000340506 0.0005299702 0.0026543787 -0.0000532691 -0.0000371894 0.0027297068 0.0000860409 0.0026432391
1694526973.96545 0.032056 0.125435 -0.015407 0.080002 0.019736 -0.711912 0.697417 0.0000547195 -0.0000087122 -0.0000376124 0.0000422264 0.0000438846 0.0004987298 0.0026539000 -0.0000568524 -0.0000320644 0.0027315734 0.0000874849 0.0025969186
1694526973.99864 0.028542 0.115584 -0.003780 0.079096 0.024880 -0.706597 0.702742 0.0000562691 -0.0000092088 -0.0000407009 0.0000446586 0.0000402171 0.0005017409 0.0026457665 -0.0000570264 -0.0000332367 0.0027314133 0.0000902124 0.0025995996
1694526974.03176 0.031370 0.104805 0.010432 0.082227 0.032815 -0.701432 0.707217 0.0000552774 -0.0000099850 -0.0000513338 0.0000435097 0.0000379883 0.0004868601 0.0026353617 -0.0000510564 -0.0000344790 0.0026725012 0.0000718481 0.0025901641
1694526974.06495 0.030930 0.089662 0.021401 0.081557 0.040231 -0.695130 0.713109 0.0000602218 -0.0000105909 -0.0000551529 0.0000465458 0.0000343803 0.0004915539 0.0026286019 -0.0000507131 -0.0000354562 0.0026673902 0.0000731358 0.0025937371
1694526974.09801 0.028292 0.072532 0.035530 0.078624 0.048660 -0.689778 0.718093 0.0000555578 -0.0000111773 -0.0000577095 0.0000491199 0.0000280858 0.0004965966 0.0026145515 -0.0000509166 -0.0000361391 0.0026607445 0.0000739119 0.0025966703
1694526974.13120 0.026403 0.052587 0.048418 0.073505 0.056316 -0.684783 0.722840 0.0000499788 -0.0000106931 -0.0000605765 0.0000515480 0.0000204274 0.0005006868 0.0026018299 -0.0000489571 -0.0000358304 0.0026527002 0.0000740064 0.0025991677
1694526974.16443 0.026293 0.032256 0.062185 0.071088 0.063604 -0.677941 0.728901 0.0000510482 -0.0000098799 -0.0000617289 0.0000550584 0.0000139073 0.0005061573 0.0025949732 -0.0000463805 -0.0000359128 0.0026440799 0.0000733363 0.0026023557
1694526974.19767 0.026847 0.009272 0.076156 0.070813 0.068734 -0.671083 0.734785 0.0000500813 -0.0000087672 -0.0000642352 0.0000589047 0.0000107783 0.0005110460 0.0025878125 -0.0000432945 -0.0000354556 0.0026346087 0.0000719444 0.0026054532
