# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1691416005.74001 -0.002404 -0.010997 0.088892 -0.025696 0.050220 -0.686872 0.724586 0.0003503189 -0.0003058987 0.0000409980 0.0007549157 0.0000216214 0.0009247475 0.0084030658 -0.0073558303 -0.0001740585 0.0163134848 0.0003241417 0.0028208353
1691416005.76621 0.002449 -0.023652 0.106537 -0.025304 0.058882 -0.688843 0.722072 0.0000305878 0.0000012792 -0.0000143400 0.0000328500 -0.0000481189 0.0004674590 0.0026242217 -0.0000066345 -0.0000095745 0.0026177187 0.0000431945 0.0026000091
1691416005.79961 0.002325 -0.026510 0.112217 -0.022518 0.058801 -0.688286 0.722702 0.0000279144 0.0000008722 -0.0000177756 0.0000320334 -0.0000522876 0.0004599562 0.0026150693 -0.0000095072 -0.0000090020 0.0026106149 0.0000404659 0.0026003912
1691416005.83279 0.003752 -0.029240 0.119448 -0.020028 0.058630 -0.687814 0.723238 0.0000246289 0.0000000756 -0.0000177365 0.0000299344 -0.0000493468 0.0004531989 0.0026070507 -0.0000113534 -0.0000078623 0.0026042015 0.0000387517 0.0026021765
1691416005.86596 0.005340 -0.032683 0.126215 -0.019045 0.058295 -0.687384 0.723701 0.0000215674 -0.0000000567 -0.0000174567 0.0000284629 -0.0000477119 0.0004460480 0.0025999043 -0.0000116225 -0.0000063208 0.0025988601 0.0000368963 0.0026031276
1691416005.89900 0.007990 -0.036669 0.132538 -0.019430 0.058762 -0.686386 0.724599 0.0000191902 0.0000001174 -0.0000176508 0.0000273948 -0.0000477553 0.0004394390 0.0025940508 -0.0000111205 -0.0000048224 0.0025940229 0.0000346582 0.0026030829
1691416005.93222 0.010299 -0.040772 0.138518 -0.020915 0.058847 -0.685308 0.725571 0.0000173234 0.0000002975 -0.0000174333 0.0000263262 -0.0000480690 0.0004342995 0.0025894206 -0.0000102502 -0.0000034360 0.0025896549 0.0000320580 0.0026020614
1691416005.96547 0.012615 -0.044997 0.144581 -0.022725 0.059745 -0.684109 0.726574 0.0000158198 0.0000005686 -0.0000176783 0.0000254579 -0.0000494196 0.0004297061 0.0025856317 -0.0000093854 -0.0000023033 0.0025855763 0.0000291623 0.0026002593
1691416005.99878 0.014895 -0.048925 0.151496 -0.024019 0.060590 -0.683251 0.727269 0.0000141590 0.0000004616 -0.0000185946 0.0000224383 -0.0000503133 0.0004248102 0.0025809678 -0.0000094117 -0.0000028737 0.0025793902 0.0000200633 0.0025818806
1691416006.03207 0.017643 -0.054425 0.155550 -0.025287 0.061876 -0.682254 0.728053 0.0000130943 0.0000007873 -0.0000199287 0.0000208584 -0.0000515764 0.0004195527 0.0025770332 -0.0000081581 -0.0000016846 0.0025751675 0.0000158684 0.0025762428
1691416006.06529 0.019163 -0.058813 0.161678 -0.025523 0.065364 -0.680428 0.729448 0.0000124563 0.0000013494 -0.0000221171 0.0000202706 -0.0000534171 0.0004164551 0.0025749276 -0.0000077346 -0.0000012825 0.0025725007 0.0000134540 0.0025734956
1691416006.09867 0.020183 -0.063317 0.167879 -0.025343 0.069479 -0.679158 0.730257 0.0000120692 0.0000020269 -0.0000250720 0.0000197491 -0.0000550232 0.0004137679 0.0025730485 -0.0000074090 -0.0000010254 0.0025700141 0.0000113694 0.0025711547
1691416006.13210 0.021691 -0.067295 0.175201 -0.024960 0.071299 -0.678803 0.730425 0.0000118050 0.0000023670 -0.0000262389 0.0000193264 -0.0000560112 0.0004122606 0.0025717264 -0.0000072607 -0.0000006943 0.0025677978 0.0000095465 0.0025693351
1691416006.16527 0.024006 -0.070364 0.188668 -0.023908 0.074135 -0.679463 0.729564 0.0000104332 0.0000031341 -0.0000280583 0.0000166745 -0.0000545625 0.0004077472 0.0025681065 -0.0000061285 -0.0000015320 0.0025641773 0.0000069582 0.0025624740
1691416006.19859 0.024993 -0.075008 0.196231 -0.024235 0.075635 -0.678752 0.730060 0.0000105552 0.0000036783 -0.0000305922 0.0000167643 -0.0000560878 0.0004059158 0.0025669067 -0.0000060013 -0.0000014499 0.0025625177 0.0000059608 0.0025614173
