# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693381969.71378 0.010549 0.007997 0.031249 -0.001360 0.078854 -0.700297 0.709482 0.0009150383 -0.0000005749 0.0000000455 0.0009153886 -0.0000001196 0.0009146273 0.0210766809 -0.0000003538 -0.0000331925 0.0210773070 -0.0000316215 0.0028384584
1693381969.74737 0.008911 0.009226 0.026717 0.003696 0.078819 -0.697898 0.711837 0.0000654577 -0.0000041434 -0.0000193294 0.0000419367 -0.0000695862 0.0006145849 0.0032531155 -0.0000965509 -0.0000316887 0.0029143357 0.0001373073 0.0027515262
1693381969.78087 0.007240 0.012511 0.031188 0.009481 0.074972 -0.694839 0.715184 0.0000677129 -0.0000016197 -0.0000313102 0.0000374403 -0.0000539983 0.0005822028 0.0031602573 -0.0000765748 -0.0000367329 0.0028515647 0.0001425666 0.0027505905
1693381969.81400 0.005555 0.017295 0.036228 0.017365 0.070172 -0.692257 0.718022 0.0000630001 0.0000007531 -0.0000411656 0.0000339401 -0.0000401734 0.0005534716 0.0030783596 -0.0000624641 -0.0000409713 0.0028074880 0.0001426423 0.0027457370
1693381969.84706 0.003501 0.018599 0.040754 0.024303 0.066197 -0.690711 0.719684 0.0000539955 0.0000003423 -0.0000494186 0.0000311688 -0.0000292688 0.0005300358 0.0029981362 -0.0000563050 -0.0000425413 0.0027737828 0.0001390572 0.0027387434
1693381969.88037 0.002893 0.019616 0.044293 0.026779 0.063211 -0.690960 0.719626 0.0000374115 -0.0000014473 -0.0000508004 0.0000290774 -0.0000225650 0.0005114608 0.0029227424 -0.0000561074 -0.0000451344 0.0027474172 0.0001324528 0.0027297400
1693381969.91360 0.004794 0.020171 0.048990 0.025739 0.061407 -0.691621 0.719185 0.0000275676 -0.0000014042 -0.0000487569 0.0000276068 -0.0000211432 0.0004960002 0.0028689892 -0.0000531065 -0.0000459281 0.0027265915 0.0001251779 0.0027197164
1693381969.94726 0.005262 0.018975 0.052501 0.022303 0.061217 -0.691760 0.719182 0.0000236907 -0.0000008712 -0.0000462973 0.0000266756 -0.0000203315 0.0004898689 0.0028431750 -0.0000474443 -0.0000496810 0.0027100771 0.0001173802 0.0027118972
1693381969.98080 0.041218 0.010893 0.058056 0.018243 0.063101 -0.697721 0.713352 0.0000208757 0.0000001047 -0.0000460152 0.0000252921 -0.0000183740 0.0004584059 0.0027409769 -0.0000236527 -0.0000525038 0.0026909944 0.0001089633 0.0027024785
1693381970.01402 0.038965 0.007838 0.060859 0.014530 0.062317 -0.694709 0.716439 0.0000179536 -0.0000004884 -0.0000447311 0.0000233534 -0.0000268243 0.0004291485 0.0026701790 -0.0000356085 -0.0000319164 0.0026729299 0.0000992573 0.0026838130
1693381970.04738 0.037310 0.008445 0.067503 0.011684 0.060608 -0.690635 0.720565 0.0000166714 -0.0000003818 -0.0000418245 0.0000225818 -0.0000280969 0.0004269115 0.0026617112 -0.0000321882 -0.0000273770 0.0026626381 0.0000915805 0.0026764042
1693381970.08072 0.035248 0.010733 0.075405 0.008781 0.058626 -0.686077 0.725110 0.0000154245 -0.0000003204 -0.0000388484 0.0000218281 -0.0000288965 0.0004252631 0.0026545358 -0.0000290186 -0.0000233037 0.0026530589 0.0000845252 0.0026701013
1693381970.11407 0.032087 0.013923 0.084800 0.005347 0.056151 -0.681806 0.729355 0.0000141704 -0.0000000622 -0.0000352699 0.0000201431 -0.0000298799 0.0004234810 0.0026444767 -0.0000217175 -0.0000137300 0.0026380777 0.0000695402 0.0026528775
