# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382237.77134 -0.001029 0.044983 0.037622 -0.001271 0.033890 -0.723658 0.689326 0.0002030673 0.0000380262 0.0000954247 0.0001232311 -0.0000575149 0.0008790257 0.0064159854 0.0001162125 0.0000592584 0.0060135836 -0.0000844840 0.0028431646
1693382237.80200 -0.017604 -0.034793 0.027065 0.002161 0.035934 -0.727936 0.684699 0.0000564633 -0.0000030713 0.0000084231 0.0000345621 -0.0000373728 0.0006263592 0.0036492776 -0.0001765480 -0.0000005971 0.0028674503 0.0001257781 0.0027625858
1693382237.83547 -0.014827 -0.027158 0.037964 0.008602 0.030004 -0.733840 0.678605 0.0000490507 -0.0000045329 0.0000065241 0.0000341762 -0.0000312978 0.0006333769 0.0036347568 -0.0001701014 -0.0000099394 0.0028456975 0.0001307340 0.0027694041
1693382237.86934 -0.006904 -0.018552 0.051507 0.012074 0.025418 -0.740400 0.671577 0.0000394270 -0.0000050253 0.0000081203 0.0000336153 -0.0000223201 0.0006417038 0.0037043162 -0.0001831935 -0.0000208719 0.0028289559 0.0001399562 0.0027866856
1693382237.90280 0.002606 -0.009871 0.067869 0.012672 0.018964 -0.746559 0.664928 0.0000314417 -0.0000048895 0.0000118323 0.0000333633 -0.0000169760 0.0006493130 0.0037738735 -0.0002039603 -0.0000360816 0.0028152233 0.0001496814 0.0028025055
1693382237.93658 0.012898 -0.001757 0.084883 0.012665 0.015588 -0.750838 0.660181 0.0000269217 -0.0000044933 0.0000133306 0.0000329821 -0.0000106303 0.0006559652 0.0038405436 -0.0002295346 -0.0000543934 0.0028046049 0.0001595218 0.0028161137
1693382237.97022 0.023797 0.006078 0.103101 0.012140 0.011973 -0.754007 0.656645 0.0000244576 -0.0000044585 0.0000152097 0.0000328859 -0.0000060858 0.0006617073 0.0039060371 -0.0002581155 -0.0000746615 0.0027980989 0.0001691819 0.0028288525
1693382238.00398 0.034475 0.012349 0.122162 0.011482 0.009498 -0.756577 0.653734 0.0000228953 -0.0000044001 0.0000158545 0.0000327619 -0.0000018402 0.0006663514 0.0039683403 -0.0002877840 -0.0000949944 0.0027950146 0.0001786868 0.0028402747
1693382238.03770 0.044530 0.018462 0.141690 0.010836 0.008451 -0.759190 0.650725 0.0000219304 -0.0000045715 0.0000159583 0.0000327467 0.0000004256 0.0006700213 0.0040252550 -0.0003163496 -0.0001135885 0.0027944242 0.0001871014 0.0028509703
1693382238.07156 0.006542 0.017939 0.152406 0.006952 0.005515 -0.755746 0.654805 0.0000196978 -0.0000060392 0.0000073238 0.0000301864 0.0000003799 0.0005789165 0.0035894520 -0.0002814040 -0.0001071369 0.0027776727 0.0001807438 0.0028452955
1693382238.10515 -0.000481 0.027963 0.184125 0.007619 0.007126 -0.756597 0.653798 0.0000175709 -0.0000051200 0.0000038903 0.0000243012 -0.0000018969 0.0004991899 0.0031270093 -0.0001480603 -0.0000524685 0.0027125868 0.0001372040 0.0027952898
1693382238.13841 -0.004951 0.036227 0.198459 0.006266 0.005876 -0.758227 0.651934 0.0000158726 -0.0000041847 -0.0000007271 0.0000218076 0.0000018818 0.0004739935 0.0029812776 -0.0001267273 -0.0000802151 0.0026911299 0.0001280867 0.0027676992
1693382238.17180 -0.007483 0.040499 0.218878 0.005695 0.006001 -0.760193 0.649645 0.0000154280 -0.0000040313 -0.0000002652 0.0000210481 0.0000022417 0.0004705670 0.0029699964 -0.0001280732 -0.0000826501 0.0026849915 0.0001248237 0.0027640480
1693382238.20485 0.006736 0.033827 0.224845 0.006135 0.002013 -0.763232 0.646093 0.0000133867 -0.0000032202 -0.0000017437 0.0000155177 -0.0000006360 0.0004421454 0.0027915643 -0.0000746371 -0.0000407819 0.0026488557 0.0000854133 0.0027054484
1693382238.23817 0.009692 0.035365 0.243598 0.008402 0.001751 -0.766216 0.642526 0.0000128657 -0.0000029834 -0.0000023629 0.0000145586 0.0000035380 0.0004379679 0.0027686648 -0.0000710574 -0.0000412243 0.0026416044 0.0000791753 0.0026975636
1693382238.27151 0.010355 0.041893 0.271671 0.010655 0.002702 -0.770059 0.637878 0.0000120696 -0.0000026658 -0.0000044691 0.0000135900 0.0000055652 0.0004348593 0.0027538720 -0.0000664664 -0.0000388009 0.0026330178 0.0000711185 0.0026869536
1693382238.30488 0.009968 0.045787 0.291152 0.013497 0.001849 -0.773722 0.633379 0.0000118173 -0.0000025659 -0.0000067772 0.0000130200 0.0000060399 0.0004328056 0.0027438189 -0.0000628178 -0.0000367156 0.0026258548 0.0000658337 0.0026840446
1693382238.33821 0.011559 0.052124 0.314491 0.016001 0.000522 -0.777651 0.628492 0.0000114817 -0.0000025423 -0.0000069703 0.0000126241 0.0000080760 0.0004301060 0.0027294661 -0.0000571269 -0.0000337507 0.0026185201 0.0000604088 0.0026808459
1693382238.37145 -0.004128 0.063197 0.338026 0.019260 -0.001373 -0.778736 0.627054 0.0000108335 -0.0000025785 -0.0000100836 0.0000119727 0.0000095363 0.0004213730 0.0026865530 -0.0000443970 -0.0000339630 0.0026088513 0.0000543703 0.0026747584
1693382238.40471 -0.002771 0.069369 0.361425 0.019707 -0.002616 -0.782049 0.622900 0.0000098835 -0.0000016522 -0.0000104424 0.0000097874 0.0000114997 0.0004163518 0.0026568496 -0.0000291470 -0.0000180836 0.0025930293 0.0000311167 0.0026327679
