# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1694527259.59723 -0.001417 -0.016113 0.052626 -0.003103 0.020404 -0.648657 0.760801 0.0009128071 -0.0000000798 -0.0000003774 0.0009126343 0.0000001572 0.0009133921 0.0210579708 -0.0000000691 0.0000066564 0.0210578772 0.0000448100 0.0028362439
1694527259.62087 0.050787 0.008205 0.049216 0.014166 0.007160 -0.659433 0.751595 0.0000642139 -0.0000147733 0.0000219640 0.0000571555 -0.0000186395 0.0005597005 0.0028443737 -0.0001334339 0.0000018960 0.0027968670 0.0000728225 0.0027601664
1694527259.65389 0.050525 0.009417 0.055217 0.012447 -0.003883 -0.657756 0.753118 0.0000674753 -0.0000138807 0.0000222634 0.0000584862 0.0000029161 0.0005660781 0.0028543053 -0.0001446688 -0.0000006811 0.0028085360 0.0000835650 0.0027390948
1694527259.68708 0.048033 0.009258 0.069041 0.009403 -0.016783 -0.656203 0.754339 0.0000751431 -0.0000148291 0.0000354014 0.0000641144 0.0000097663 0.0005739878 0.0028633994 -0.0001524083 -0.0000006313 0.0028157651 0.0000840773 0.0027595101
1694527259.72023 0.047378 0.009621 0.086504 0.007579 -0.027541 -0.654000 0.755955 0.0000831030 -0.0000159969 0.0000471839 0.0000699041 0.0000147841 0.0005817618 0.0028701229 -0.0001595260 -0.0000012467 0.0028213108 0.0000829283 0.0027801634
1694527259.75464 0.050709 0.008739 0.104701 0.007015 -0.032813 -0.648854 0.760173 0.0000856211 -0.0000140387 0.0000547014 0.0000728218 0.0000175674 0.0005897704 0.0028727049 -0.0001661788 -0.0000019911 0.0028261743 0.0000802473 0.0028007805
1694527259.78843 0.054481 0.006816 0.126435 0.006593 -0.035361 -0.641859 0.765978 0.0000829012 -0.0000105028 0.0000588118 0.0000740141 0.0000163596 0.0005990830 0.0028730015 -0.0001718212 -0.0000035376 0.0028307539 0.0000757980 0.0028212606
1694527259.82200 0.052431 0.007506 0.142219 0.003122 -0.035955 -0.633358 0.773017 0.0000825078 -0.0000095781 0.0000635272 0.0000708858 0.0000073215 0.0006026491 0.0028698118 -0.0001736395 -0.0000033231 0.0028274953 0.0000742575 0.0028358030
1694527259.85517 0.051816 0.003684 0.159482 -0.000985 -0.033717 -0.624159 0.780569 0.0000853910 -0.0000108200 0.0000672457 0.0000761061 -0.0000007086 0.0006113925 0.0028748640 -0.0001776161 -0.0000043058 0.0028303920 0.0000684874 0.0028612264
1694527259.88942 0.068029 -0.001281 0.170287 0.002185 -0.030419 -0.610208 0.791654 0.0000690185 -0.0000087914 0.0000620317 0.0000748436 -0.0000074739 0.0006192981 0.0028626135 -0.0001769313 -0.0000045768 0.0028298925 0.0000629684 0.0028615118
1694527259.92270 0.063811 0.000724 0.186702 -0.001915 -0.023771 -0.598539 0.800738 0.0000590273 -0.0000030550 0.0000624684 0.0000721226 0.0000079398 0.0005496846 0.0027698317 -0.0000865838 -0.0000542603 0.0027398954 0.0001008361 0.0028564984
1694527259.95611 0.063468 -0.008960 0.200787 -0.007846 -0.023829 -0.590682 0.806514 0.0000534069 -0.0000006391 0.0000612573 0.0000738797 0.0000062538 0.0005450381 0.0027730173 -0.0000809231 -0.0000616027 0.0027331176 0.0000960689 0.0028730413
1694527259.98923 0.061926 -0.019048 0.212639 -0.015304 -0.023313 -0.587484 0.808755 0.0000482170 0.0000024146 0.0000609242 0.0000725338 0.0000092276 0.0005382338 0.0027743619 -0.0000746523 -0.0000670218 0.0027271285 0.0000878084 0.0028767306
1694527260.02187 0.054211 -0.026795 0.223510 -0.023327 -0.023717 -0.583868 0.811167 0.0000463068 0.0000041519 0.0000608231 0.0000689427 0.0000165039 0.0005233865 0.0027721121 -0.0000680429 -0.0000747886 0.0027216978 0.0000794811 0.0028834650
1694527260.05510 0.050975 -0.036362 0.236355 -0.024598 -0.021896 -0.585064 0.810318 0.0000475670 0.0000050183 0.0000625075 0.0000723172 0.0000153723 0.0005273872 0.0027809897 -0.0000628346 -0.0000798554 0.0027184568 0.0000691541 0.0029016586
1694527260.08827 0.044827 -0.046303 0.247664 -0.021046 -0.021290 -0.586166 0.809638 0.0000492214 0.0000048485 0.0000607505 0.0000770105 0.0000179885 0.0005336536 0.0027908587 -0.0000569876 -0.0000846633 0.0027165496 0.0000575991 0.0029263568
1694527260.12150 0.038908 -0.056961 0.260935 -0.015673 -0.021494 -0.587163 0.809031 0.0000499634 0.0000053409 0.0000587519 0.0000821018 0.0000243488 0.0005391037 0.0028014436 -0.0000499673 -0.0000897358 0.0027159837 0.0000440662 0.0029512328
1694527260.15477 0.034080 -0.068900 0.277257 -0.009257 -0.022040 -0.587882 0.808593 0.0000490534 0.0000073805 0.0000557258 0.0000868941 0.0000329016 0.0005438912 0.0028127822 -0.0000419207 -0.0000953407 0.0027172587 0.0000276979 0.0029746802
1694527260.18804 0.030673 -0.081538 0.290817 -0.002367 -0.023708 -0.588167 0.808388 0.0000474406 0.0000102500 0.0000512215 0.0000912934 0.0000421219 0.0005471958 0.0028238734 -0.0000328940 -0.0001019752 0.0027213065 0.0000081644 0.0029992589
1694527260.22121 0.023870 -0.095583 0.303748 0.005114 -0.027758 -0.586119 0.809733 0.0000493791 0.0000108134 0.0000500970 0.0000975715 0.0000494158 0.0005523966 0.0028373039 -0.0000228935 -0.0001076494 0.0027290666 -0.0000129989 0.0030281060
1694527260.25445 0.018502 -0.110144 0.318487 0.009886 -0.030746 -0.583409 0.811536 0.0000502288 0.0000122655 0.0000505042 0.0001040312 0.0000571533 0.0005562341 0.0028512825 -0.0000117762 -0.0001132709 0.0027406771 -0.0000368290 0.0030564549
1694527260.28771 0.015030 -0.126480 0.336282 0.012040 -0.032791 -0.580386 0.813592 0.0000492375 0.0000159410 0.0000510937 0.0001083246 0.0000633763 0.0005597066 0.0028658404 0.0000002256 -0.0001197346 0.0027574831 -0.0000637312 0.0030817318
1694527260.32111 0.045403 -0.152800 0.378818 0.008427 -0.027235 -0.581325 0.813172 0.0000220908 0.0000162681 0.0000199760 0.0000754565 0.0000438727 0.0005093386 0.0027678277 -0.0000160204 -0.0001072919 0.0027336871 -0.0000669044 0.0030238723
1694527260.35425 0.039398 -0.171103 0.395697 0.008444 -0.031243 -0.576008 0.816803 0.0000213260 0.0000176521 0.0000139846 0.0000705266 0.0000470529 0.0004984590 0.0027556950 -0.0000025480 -0.0000949078 0.0027389432 -0.0000892406 0.0029809147
1694527260.38744 0.034873 -0.187907 0.404773 0.007590 -0.034560 -0.571907 0.819555 0.0000220681 0.0000191646 0.0000162575 0.0000703155 0.0000490257 0.0004950941 0.0027487488 0.0000083836 -0.0000967497 0.0027523077 -0.0001151993 0.0029949198
1694527260.42068 0.022855 -0.208397 0.413936 0.006964 -0.035933 -0.564733 0.824462 0.0000220578 0.0000184164 0.0000150230 0.0000622770 0.0000387482 0.0004705680 0.0027189550 0.0000079116 -0.0000656323 0.0027593833 -0.0001224075 0.0029556482
1694527260.45389 0.022154 -0.225319 0.412414 0.004908 -0.038901 -0.561703 0.826410 0.0000223509 0.0000188338 0.0000163332 0.0000575332 0.0000350083 0.0004648269 0.0027069413 0.0000102165 -0.0000489084 0.0027742884 -0.0001348252 0.0029280529
1694527260.48719 0.023578 -0.235458 0.403536 0.001049 -0.042921 -0.559403 0.827783 0.0000219614 0.0000175322 0.0000187813 0.0000509728 0.0000315003 0.0004606380 0.0026996417 0.0000098399 -0.0000349179 0.0027827010 -0.0001328983 0.0028891254
1694527260.52049 0.021566 -0.245341 0.403397 -0.002189 -0.045971 -0.556316 0.829696 0.0000215031 0.0000158147 0.0000228657 0.0000447898 0.0000281423 0.0004571868 0.0026950461 0.0000086859 -0.0000261053 0.0027816972 -0.0001243663 0.0028577848
1694527260.55367 0.011953 -0.259178 0.412494 -0.004147 -0.047299 -0.551335 0.832932 0.0000201385 0.0000129422 0.0000265924 0.0000365914 0.0000246978 0.0004530896 0.0026868547 0.0000045187 -0.0000105637 0.0027603029 -0.0000845352 0.0027777401
1694527260.58686 0.007405 -0.278309 0.422174 -0.003549 -0.048565 -0.548655 0.834629 0.0000202740 0.0000127120 0.0000276367 0.0000350595 0.0000228473 0.0004505095 0.0026838659 0.0000048684 -0.0000061891 0.0027651956 -0.0000846480 0.0027631881
