# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382237.77077 -0.012061 0.052819 0.038146 -0.001149 0.032176 -0.723920 0.689132 0.0002023785 0.0000385212 0.0000950941 0.0001207458 -0.0000542963 0.0008801868 0.0064392888 0.0001094267 0.0000589027 0.0060058447 -0.0000853585 0.0028425659
1693382237.80056 -0.025519 -0.024272 0.025856 0.003394 0.034534 -0.729287 0.683327 0.0000597169 -0.0000023970 0.0000104804 0.0000352096 -0.0000336431 0.0006277539 0.0036534563 -0.0001591663 -0.0000047254 0.0028773658 0.0001235087 0.0027653312
1693382237.83413 -0.023414 -0.016797 0.036754 0.009434 0.029216 -0.734796 0.677593 0.0000511491 -0.0000040798 0.0000067640 0.0000345075 -0.0000270190 0.0006346267 0.0036380535 -0.0001530168 -0.0000144822 0.0028545917 0.0001292904 0.0027715760
1693382237.86830 -0.015254 -0.008025 0.050375 0.012360 0.025402 -0.741060 0.670845 0.0000406056 -0.0000046930 0.0000081289 0.0000339085 -0.0000185545 0.0006426810 0.0037079407 -0.0001635614 -0.0000263202 0.0028356133 0.0001391795 0.0027887136
1693382237.90202 -0.003502 0.000874 0.066793 0.012612 0.019447 -0.747132 0.664272 0.0000319082 -0.0000046294 0.0000118141 0.0000336337 -0.0000144709 0.0006500096 0.0037785182 -0.0001824407 -0.0000427799 0.0028188963 0.0001496581 0.0028043435
1693382237.93591 0.009061 0.009218 0.084016 0.012529 0.016230 -0.751391 0.659538 0.0000271302 -0.0000042699 0.0000132832 0.0000331762 -0.0000089708 0.0006564601 0.0038456590 -0.0002075256 -0.0000626283 0.0028051813 0.0001604128 0.0028174772
1693382237.96960 0.022217 0.016855 0.102738 0.012079 0.012710 -0.754577 0.655978 0.0000245795 -0.0000042846 0.0000148794 0.0000329768 -0.0000047333 0.0006620470 0.0039112470 -0.0002359072 -0.0000842667 0.0027961785 0.0001707980 0.0028296819
1693382238.00336 0.034576 0.023028 0.122346 0.011528 0.010238 -0.757157 0.653051 0.0000230135 -0.0000043041 0.0000154367 0.0000327576 -0.0000006015 0.0006666956 0.0039740715 -0.0002655400 -0.0001055370 0.0027912482 0.0001808958 0.0028406652
1693382238.03707 0.045780 0.028959 0.142590 0.011024 0.009218 -0.759770 0.650033 0.0000220597 -0.0000045629 0.0000152747 0.0000326715 0.0000015624 0.0006706121 0.0040329984 -0.0002939300 -0.0001245465 0.0027893736 0.0001897033 0.0028512385
1693382238.07090 0.004862 0.028735 0.155553 0.007609 0.006222 -0.755687 0.654859 0.0000199343 -0.0000061715 0.0000065803 0.0000298921 0.0000009194 0.0005786176 0.0035955322 -0.0002686154 -0.0001164910 0.0027736086 0.0001835523 0.0028451022
1693382238.10445 -0.002174 0.037846 0.187580 0.008325 0.007784 -0.756464 0.653936 0.0000178244 -0.0000051932 0.0000032742 0.0000240225 -0.0000019631 0.0005007508 0.0031394665 -0.0001399106 -0.0000545636 0.0027108786 0.0001387834 0.0027936530
1693382238.13770 -0.005195 0.044842 0.202723 0.007081 0.006563 -0.758228 0.651918 0.0000161098 -0.0000042842 -0.0000014158 0.0000216202 0.0000016560 0.0004746053 0.0029869002 -0.0001190260 -0.0000800225 0.0026888142 0.0001282588 0.0027663970
1693382238.17109 -0.008098 0.048846 0.223617 0.006568 0.006641 -0.760109 0.649728 0.0000156866 -0.0000041811 -0.0000010764 0.0000209029 0.0000019811 0.0004710560 0.0029751116 -0.0001207181 -0.0000823128 0.0026827093 0.0001253076 0.0027636407
1693382238.20416 0.005775 0.041535 0.229118 0.007006 0.002458 -0.762984 0.646375 0.0000136066 -0.0000032984 -0.0000024409 0.0000154439 -0.0000008858 0.0004426025 0.0027951652 -0.0000702496 -0.0000394890 0.0026480802 0.0000864668 0.0027057754
1693382238.23748 0.009152 0.042701 0.247321 0.009218 0.002104 -0.766013 0.642756 0.0000130752 -0.0000030835 -0.0000029553 0.0000145369 0.0000034190 0.0004382569 0.0027708954 -0.0000668801 -0.0000398164 0.0026408452 0.0000804234 0.0026985749
1693382238.27081 0.010039 0.048867 0.274800 0.011391 0.002963 -0.769915 0.638037 0.0000122615 -0.0000027678 -0.0000050216 0.0000135846 0.0000055044 0.0004350981 0.0027557796 -0.0000625551 -0.0000373699 0.0026322501 0.0000723470 0.0026881455
1693382238.30418 0.009657 0.052353 0.293680 0.014164 0.002021 -0.773599 0.633514 0.0000119909 -0.0000026562 -0.0000072483 0.0000130079 0.0000060100 0.0004330238 0.0027455289 -0.0000590378 -0.0000351554 0.0026250502 0.0000669884 0.0026851584
1693382238.33752 0.011445 0.058175 0.316253 0.016545 0.000622 -0.777572 0.628576 0.0000116364 -0.0000026206 -0.0000073624 0.0000126097 0.0000080907 0.0004303129 0.0027309905 -0.0000536085 -0.0000321941 0.0026178035 0.0000615344 0.0026818588
1693382238.37077 -0.003649 0.068024 0.338480 0.019610 -0.001355 -0.778744 0.627034 0.0000109486 -0.0000026120 -0.0000103911 0.0000119289 0.0000096472 0.0004214632 0.0026877834 -0.0000423224 -0.0000336082 0.0026086492 0.0000554258 0.0026751460
1693382238.40406 -0.002044 0.073122 0.359724 0.019907 -0.002866 -0.782041 0.622902 0.0000099462 -0.0000016574 -0.0000106617 0.0000097672 0.0000115984 0.0004164636 0.0026581352 -0.0000275759 -0.0000178373 0.0025928240 0.0000319147 0.0026332037
1693382238.43742 -0.015896 0.088613 0.401937 0.019365 -0.002731 -0.784482 0.619843 0.0000091159 -0.0000008118 -0.0000095114 0.0000081756 0.0000119384 0.0004126188 0.0026326381 -0.0000198994 -0.0000124684 0.0025838877 0.0000183099 0.0026034664
