# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382237.77051 -0.006605 0.048124 0.037783 -0.000389 0.033011 -0.723440 0.689597 0.0002213141 0.0000464329 0.0001024836 0.0001326265 -0.0000553622 0.0008647685 0.0069331208 0.0002612965 0.0000552897 0.0063627188 -0.0000821473 0.0028360675
1693382237.80004 -0.004528 -0.009339 0.029400 0.005699 0.036143 -0.728103 0.684491 0.0000509381 0.0000024819 -0.0000228640 0.0000273626 -0.0000174412 0.0004754176 0.0027827798 -0.0000160025 -0.0000169481 0.0028707704 0.0001035667 0.0027032739
1693382237.83351 -0.005851 -0.000944 0.038980 0.012180 0.030149 -0.733255 0.679176 0.0000462485 0.0000003482 -0.0000242084 0.0000271013 -0.0000111705 0.0004706459 0.0027673229 -0.0000235774 -0.0000181503 0.0028483336 0.0001058983 0.0027119715
1693382237.86735 -0.008881 0.008184 0.051661 0.015976 0.024884 -0.738533 0.673569 0.0000382060 -0.0000012500 -0.0000188705 0.0000270057 -0.0000043466 0.0004653010 0.0027622511 -0.0000266258 -0.0000199987 0.0028248910 0.0001117700 0.0027281337
1693382237.90082 -0.007902 0.015728 0.066815 0.016573 0.017915 -0.743843 0.667909 0.0000305682 -0.0000018498 -0.0000116636 0.0000271516 -0.0000012391 0.0004615299 0.0027644716 -0.0000288987 -0.0000225196 0.0028023297 0.0001183344 0.0027443282
1693382237.93453 -0.007992 0.023455 0.083586 0.016613 0.013729 -0.746808 0.664690 0.0000259657 -0.0000018468 -0.0000073945 0.0000272211 0.0000016344 0.0004602998 0.0027735552 -0.0000323477 -0.0000251255 0.0027819029 0.0001251373 0.0027594755
1693382237.96812 -0.007820 0.029726 0.102158 0.016189 0.009398 -0.748688 0.662658 0.0000233211 -0.0000020568 -0.0000039035 0.0000275042 0.0000035031 0.0004604036 0.0027870776 -0.0000369156 -0.0000277779 0.0027653193 0.0001316341 0.0027741250
1693382238.00176 -0.007625 0.035975 0.122281 0.015644 0.006028 -0.749895 0.661344 0.0000216025 -0.0000021247 -0.0000012704 0.0000277391 0.0000054283 0.0004611888 0.0028029559 -0.0000418814 -0.0000305263 0.0027515852 0.0001378430 0.0027875834
1693382238.03538 -0.009432 0.046635 0.144206 0.015239 0.004224 -0.750896 0.660231 0.0000197638 -0.0000025392 0.0000001116 0.0000279487 0.0000062345 0.0004615979 0.0028178638 -0.0000426189 -0.0000342786 0.0027281926 0.0001413908 0.0027970352
1693382238.06914 -0.018383 0.038682 0.152958 0.010881 0.000843 -0.751692 0.659424 0.0000180964 -0.0000036672 0.0000008232 0.0000259124 0.0000064767 0.0004556478 0.0028147730 -0.0000597855 -0.0000425795 0.0027061102 0.0001359615 0.0027958078
1693382238.10271 -0.018253 0.046276 0.190315 0.011811 0.003014 -0.753512 0.657321 0.0000166699 -0.0000029524 0.0000032183 0.0000214198 0.0000069335 0.0004523207 0.0028125510 -0.0000664768 -0.0000513898 0.0026895959 0.0001218229 0.0027703077
1693382238.13592 -0.021068 0.056896 0.213534 0.011173 0.001725 -0.755482 0.655072 0.0000160074 -0.0000030851 0.0000016126 0.0000210910 0.0000062599 0.0004520334 0.0028199586 -0.0000689935 -0.0000539888 0.0026788958 0.0001198732 0.0027735122
1693382238.16929 -0.022423 0.061818 0.238892 0.010861 0.001961 -0.757826 0.652364 0.0000155284 -0.0000029220 0.0000015281 0.0000205021 0.0000070682 0.0004515990 0.0028284640 -0.0000729117 -0.0000579822 0.0026734428 0.0001194715 0.0027736198
1693382238.20236 -0.021362 0.060681 0.258835 0.012752 -0.001202 -0.759402 0.650496 0.0000130444 -0.0000025393 -0.0000017487 0.0000153251 0.0000055323 0.0004350543 0.0027389984 -0.0000527686 -0.0000396178 0.0026498573 0.0000922451 0.0027219250
1693382238.23577 -0.021012 0.066712 0.285537 0.015286 -0.000169 -0.762592 0.646699 0.0000125733 -0.0000024674 -0.0000035992 0.0000148697 0.0000096081 0.0004326804 0.0027294320 -0.0000508110 -0.0000393816 0.0026431513 0.0000883219 0.0027201211
1693382238.26913 -0.018221 0.075525 0.320471 0.017687 0.001415 -0.767022 0.641375 0.0000115133 -0.0000020663 -0.0000083774 0.0000140284 0.0000117635 0.0004242942 0.0026839842 -0.0000402364 -0.0000423145 0.0026334760 0.0000821686 0.0027105058
1693382238.30249 -0.025870 0.081611 0.344751 0.021157 0.000834 -0.770011 0.637679 0.0000112765 -0.0000023172 -0.0000117139 0.0000135307 0.0000111122 0.0004205661 0.0026667126 -0.0000356560 -0.0000384539 0.0026263984 0.0000774695 0.0027099601
1693382238.33583 -0.027819 0.088403 0.371145 0.023564 -0.000312 -0.773877 0.632898 0.0000111113 -0.0000023868 -0.0000122116 0.0000134398 0.0000133039 0.0004197130 0.0026639748 -0.0000332005 -0.0000370092 0.0026205058 0.0000730729 0.0027095447
1693382238.36915 -0.034460 0.098956 0.407997 0.026812 -0.000515 -0.776778 0.629203 0.0000105379 -0.0000021726 -0.0000143197 0.0000116628 0.0000141046 0.0004156316 0.0026437740 -0.0000246057 -0.0000271211 0.0026076005 0.0000537854 0.0026760347
1693382238.40241 -0.048710 0.110604 0.443240 0.027982 -0.001364 -0.778703 0.626767 0.0000093371 -0.0000009077 -0.0000161970 0.0000087014 0.0000153748 0.0004110142 0.0026158171 -0.0000120966 -0.0000119913 0.0025900363 0.0000211110 0.0026041181
