# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693381969.71268 -0.019551 -0.022735 0.028442 0.004404 0.079229 -0.699914 0.709805 0.0003138313 0.0002210360 0.0000257609 0.0005262979 -0.0000706457 0.0009013837 0.0080023409 0.0060095556 -0.0001292664 0.0138576605 -0.0002456199 0.0028227983
1693381969.74780 -0.009109 -0.001355 0.005614 0.011808 0.079724 -0.690816 0.718524 0.0000509468 0.0000017802 -0.0000521542 0.0000546225 -0.0000515701 0.0005491676 0.0027700192 -0.0000109232 -0.0000084962 0.0027325250 0.0001084387 0.0026420105
1693381969.78227 -0.010323 -0.003744 0.001547 0.016118 0.076339 -0.688403 0.721120 0.0000534392 0.0000024810 -0.0000621871 0.0000507238 -0.0000344038 0.0005360270 0.0027622843 -0.0000065194 -0.0000106056 0.0027178756 0.0001046077 0.0026346760
1693381969.81705 -0.015648 -0.002804 0.001701 0.021818 0.074010 -0.686315 0.723200 0.0000504099 0.0000028229 -0.0000659088 0.0000478667 -0.0000223772 0.0005271643 0.0027437471 -0.0000027311 -0.0000148073 0.0027040570 0.0000991651 0.0026304733
1693381969.85018 -0.012807 -0.001968 0.002701 0.028260 0.070831 -0.686260 0.723347 0.0000449225 0.0000027309 -0.0000678753 0.0000448154 -0.0000146902 0.0005218799 0.0027197713 -0.0000018788 -0.0000169822 0.0026891493 0.0000915615 0.0026259540
1693381969.88235 -0.007485 0.003094 0.006689 0.031369 0.068640 -0.688355 0.721437 0.0000361041 0.0000008603 -0.0000663480 0.0000418890 -0.0000093349 0.0005190745 0.0026976967 -0.0000059990 -0.0000220731 0.0026757043 0.0000842097 0.0026216614
1693381969.91571 -0.003989 0.007398 0.011618 0.030728 0.069110 -0.690437 0.719428 0.0000295444 -0.0000002302 -0.0000657379 0.0000391497 -0.0000080973 0.0005165373 0.0026856889 -0.0000081440 -0.0000263375 0.0026636392 0.0000772173 0.0026171456
1693381969.94950 -0.005118 0.015255 0.025327 0.029701 0.072702 -0.690506 0.719050 0.0000261098 -0.0000006502 -0.0000653259 0.0000382270 -0.0000096052 0.0005183997 0.0026836828 -0.0000088358 -0.0000306854 0.0026550088 0.0000736932 0.0026179737
1693381969.98304 -0.005403 0.020183 0.037839 0.028145 0.075636 -0.689251 0.720014 0.0000244520 -0.0000004407 -0.0000678665 0.0000373885 -0.0000124923 0.0005195680 0.0026844194 -0.0000079348 -0.0000341302 0.0026455031 0.0000691548 0.0026184411
1693381970.01459 0.007074 0.036070 0.056174 0.029612 0.076536 -0.689774 0.719359 0.0000195855 0.0000034121 -0.0000612483 0.0000232255 -0.0000281175 0.0004406509 0.0026116385 -0.0000008958 -0.0000071611 0.0026111665 0.0000397463 0.0025815271
1693381970.04803 0.007990 0.037936 0.066150 0.027758 0.076545 -0.687176 0.721914 0.0000198775 0.0000031536 -0.0000622923 0.0000228909 -0.0000263440 0.0004377773 0.0026090836 -0.0000020399 -0.0000078633 0.0026051972 0.0000381443 0.0025822620
1693381970.08125 0.009322 0.039717 0.077660 0.025676 0.076162 -0.684030 0.725013 0.0000192896 0.0000031461 -0.0000603408 0.0000228389 -0.0000268834 0.0004348207 0.0026043033 -0.0000022026 -0.0000081011 0.0025994059 0.0000360773 0.0025827237
1693381970.11463 0.011608 0.043223 0.091484 0.023704 0.075290 -0.681652 0.727407 0.0000187546 0.0000032546 -0.0000579748 0.0000232550 -0.0000278757 0.0004325509 0.0026007940 -0.0000013960 -0.0000071660 0.0025943229 0.0000344247 0.0025836811
