# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1691416005.73776 0.005139 -0.025832 0.090829 -0.025479 0.050609 -0.686937 0.724504 0.0003413175 -0.0002986125 0.0000429249 0.0007674088 0.0000209097 0.0009246641 0.0083677434 -0.0075980497 -0.0001138461 0.0173861463 0.0002175588 0.0028353710
1691416005.76601 0.007182 -0.044264 0.093066 -0.030783 0.056489 -0.686981 0.723822 0.0000388390 -0.0000007246 -0.0000138537 0.0000478536 -0.0000507582 0.0004654304 0.0026387285 -0.0000089959 0.0000013398 0.0026669509 0.0000640188 0.0026607360
1691416005.79909 0.009848 -0.049701 0.099204 -0.025916 0.056804 -0.687141 0.723837 0.0000363105 -0.0000019672 -0.0000109251 0.0000467230 -0.0000578658 0.0004585904 0.0026291491 -0.0000107605 0.0000001875 0.0026600422 0.0000618508 0.0026624795
1691416005.83195 0.013043 -0.055641 0.106437 -0.021958 0.056452 -0.687571 0.723587 0.0000338224 -0.0000019446 -0.0000110853 0.0000436817 -0.0000564654 0.0004550659 0.0026212037 -0.0000109270 0.0000015353 0.0026551519 0.0000599842 0.0026667341
1691416005.86487 0.015576 -0.061197 0.112605 -0.019775 0.056147 -0.687926 0.723336 0.0000311004 -0.0000016274 -0.0000103928 0.0000409081 -0.0000553636 0.0004516111 0.0026140994 -0.0000102908 0.0000037663 0.0026513361 0.0000575380 0.0026688187
1691416005.89780 0.018735 -0.066488 0.118759 -0.019360 0.056788 -0.687470 0.723730 0.0000285578 -0.0000010978 -0.0000102683 0.0000383898 -0.0000552855 0.0004480514 0.0026083950 -0.0000098231 0.0000057328 0.0026478985 0.0000544035 0.0026685319
1691416005.93096 0.021637 -0.071609 0.124632 -0.020436 0.057286 -0.686964 0.724141 0.0000263299 -0.0000004955 -0.0000100108 0.0000357550 -0.0000550406 0.0004448612 0.0026038909 -0.0000096477 0.0000071930 0.0026446232 0.0000506621 0.0026660501
1691416005.96415 0.024396 -0.076531 0.130956 -0.021990 0.058617 -0.686221 0.724694 0.0000232734 0.0000000851 -0.0000117642 0.0000335930 -0.0000559673 0.0004395606 0.0025997149 -0.0000094102 0.0000088769 0.0026409867 0.0000457935 0.0026609981
1691416005.99769 0.022548 -0.087498 0.134147 -0.023924 0.058566 -0.684717 0.726058 0.0000185850 0.0000001470 -0.0000157699 0.0000286815 -0.0000556934 0.0004310008 0.0025901653 -0.0000115173 0.0000074225 0.0026283092 0.0000304052 0.0026362757
1691416006.03094 0.024791 -0.094002 0.139917 -0.025262 0.060634 -0.683875 0.726637 0.0000174408 0.0000007757 -0.0000159380 0.0000269199 -0.0000554606 0.0004270791 0.0025878116 -0.0000126354 0.0000073982 0.0026248235 0.0000260338 0.0026327669
