# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1694527259.59356 0.009931 -0.003619 0.053611 -0.005666 0.020106 -0.648637 0.760811 0.0003328079 0.0002111992 0.0001000628 0.0006116036 -0.0000646484 0.0008908693 0.0071041493 0.0042881625 -0.0000228826 0.0168264610 -0.0000572110 0.0028310846
1694527259.62547 0.015468 0.001988 0.061401 -0.011660 0.009801 -0.647142 0.762217 0.0000738452 -0.0000148862 0.0000923435 0.0000445357 -0.0000400875 0.0007606985 0.0036457586 -0.0000377191 0.0000019181 0.0032621993 0.0001275033 0.0027793240
1694527259.65836 0.003331 -0.011895 0.070277 -0.014445 -0.003516 -0.642828 0.765866 0.0000731042 -0.0000144476 0.0001083667 0.0000429697 -0.0000337499 0.0007387915 0.0036105695 -0.0000580511 -0.0000005158 0.0031758110 0.0001449473 0.0027939020
1694527259.69176 0.000217 -0.020478 0.081161 -0.018659 -0.013934 -0.641686 0.766614 0.0000690909 -0.0000115089 0.0001126167 0.0000409161 -0.0000248461 0.0007213492 0.0035608746 -0.0000681290 0.0000022392 0.0031006713 0.0001603367 0.0028074688
1694527259.72486 -0.004440 -0.026465 0.093563 -0.022617 -0.024003 -0.639240 0.768299 0.0000648580 -0.0000083932 0.0001155186 0.0000384092 -0.0000199486 0.0007019319 0.0035064492 -0.0000751037 0.0000046298 0.0030384528 0.0001750287 0.0028219091
1694527259.75724 -0.012606 -0.027932 0.107662 -0.025821 -0.032131 -0.633858 0.772350 0.0000607685 -0.0000063545 0.0001155261 0.0000368826 -0.0000181677 0.0006819048 0.0034500991 -0.0000745048 0.0000054600 0.0029892886 0.0001879235 0.0028366014
1694527259.79010 -0.011459 -0.028456 0.120666 -0.029098 -0.036774 -0.627360 0.777316 0.0000583555 -0.0000055147 0.0001167738 0.0000370694 -0.0000185813 0.0006621895 0.0034056584 -0.0000788395 0.0000037063 0.0029634386 0.0001992759 0.0028525219
1694527259.82285 -0.009725 -0.018791 0.135156 -0.034508 -0.039871 -0.619471 0.783247 0.0000579558 -0.0000057735 0.0001188189 0.0000379303 -0.0000225997 0.0006464208 0.0033672153 -0.0000840856 0.0000001309 0.0029478066 0.0002110149 0.0028685923
1694527259.85528 0.001197 0.028665 0.194703 -0.039042 -0.035174 -0.613839 0.787680 0.0000405162 -0.0000027242 0.0000917911 0.0000348352 -0.0000201763 0.0005664889 0.0031168022 -0.0000836504 -0.0000197670 0.0028020392 0.0001877713 0.0028304726
1694527259.88840 -0.009333 0.034955 0.213815 -0.044464 -0.028020 -0.599266 0.798823 0.0000390182 -0.0000037226 0.0000841893 0.0000379147 -0.0000299152 0.0005643109 0.0031500940 -0.0000882490 -0.0000189761 0.0027970261 0.0001896558 0.0028589930
1694527259.92185 -0.043593 0.051062 0.231732 -0.054442 -0.022585 -0.579695 0.812699 0.0000305789 -0.0000004432 0.0000641021 0.0000328455 -0.0000233080 0.0004848514 0.0028662769 -0.0000408760 -0.0000649416 0.0027825341 0.0001907011 0.0028435576
1694527259.95503 -0.037077 0.059561 0.248361 -0.063616 -0.021854 -0.570669 0.818421 0.0000329424 -0.0000020743 0.0000703847 0.0000360277 -0.0000342851 0.0004845880 0.0028872008 -0.0000376650 -0.0000705526 0.0027821761 0.0001941537 0.0028680926
1694527259.98827 -0.004315 0.052038 0.249607 -0.073690 -0.023319 -0.572012 0.816596 0.0000295526 -0.0000016540 0.0000669345 0.0000372702 -0.0000386817 0.0004642916 0.0028354654 -0.0000182524 -0.0000563147 0.0027682193 0.0001857161 0.0028800376
1694527260.02189 -0.022559 0.075323 0.264355 -0.079125 -0.025069 -0.567690 0.819047 0.0000288138 -0.0000038520 0.0000700758 0.0000367535 -0.0000440877 0.0004579804 0.0028154516 -0.0000182783 -0.0000446880 0.0027555434 0.0001724725 0.0028521703
1694527260.05517 -0.023278 0.085317 0.278530 -0.081412 -0.024497 -0.567355 0.819073 0.0000285574 -0.0000039784 0.0000710344 0.0000377281 -0.0000448714 0.0004578317 0.0028247081 -0.0000146678 -0.0000438498 0.0027520539 0.0001723134 0.0028664375
1694527260.08845 -0.021034 0.094350 0.292362 -0.079940 -0.023735 -0.568696 0.818310 0.0000275364 -0.0000038722 0.0000697121 0.0000373153 -0.0000439510 0.0004547092 0.0028110836 -0.0000119053 -0.0000409978 0.0027458511 0.0001667934 0.0028676830
1694527260.12180 0.001540 0.098455 0.294342 -0.076418 -0.026929 -0.572870 0.815631 0.0000257377 -0.0000048075 0.0000678494 0.0000321714 -0.0000446096 0.0004499525 0.0027889231 -0.0000025300 -0.0000179844 0.0027340587 0.0001457385 0.0028235562
1694527260.15489 -0.009663 0.101862 0.322315 -0.067746 -0.028785 -0.569400 0.818759 0.0000221782 -0.0000062908 0.0000629237 0.0000179987 -0.0000368417 0.0004338953 0.0027308320 -0.0000221506 -0.0000214101 0.0026878036 0.0000901921 0.0026729422
1694527260.18809 -0.025301 0.116764 0.346505 -0.060235 -0.031675 -0.564667 0.822508 0.0000194573 -0.0000034710 0.0000570138 0.0000144753 -0.0000270268 0.0004259285 0.0026960385 -0.0000164050 -0.0000212313 0.0026753515 0.0000799355 0.0026638618
1694527260.22137 -0.031081 0.120051 0.373535 -0.052731 -0.034635 -0.559936 0.826131 0.0000181720 -0.0000027923 0.0000547225 0.0000130217 -0.0000213782 0.0004239230 0.0026886852 -0.0000136718 -0.0000181861 0.0026676586 0.0000760787 0.0026565598
1694527260.25452 -0.029239 0.126495 0.389896 -0.049277 -0.038392 -0.555751 0.828999 0.0000175927 -0.0000018225 0.0000538727 0.0000125437 -0.0000161864 0.0004229717 0.0026833537 -0.0000118997 -0.0000181739 0.0026631450 0.0000748388 0.0026594146
1694527260.28779 -0.029338 0.129362 0.402631 -0.048122 -0.043475 -0.549974 0.832660 0.0000165262 -0.0000016272 0.0000538213 0.0000109817 -0.0000134210 0.0004168255 0.0026653487 -0.0000120377 -0.0000160183 0.0026465130 0.0000572843 0.0026372317
1694527260.32091 -0.023521 0.132374 0.417939 -0.047955 -0.047779 -0.545418 0.835426 0.0000167626 -0.0000012766 0.0000563955 0.0000105538 -0.0000116026 0.0004138390 0.0026573925 -0.0000088298 -0.0000132502 0.0026402641 0.0000539176 0.0026361840
1694527260.35411 -0.024551 0.135574 0.431583 -0.048384 -0.052455 -0.540256 0.838469 0.0000170461 -0.0000010446 0.0000583564 0.0000102837 -0.0000107120 0.0004119798 0.0026525640 -0.0000080496 -0.0000124244 0.0026352141 0.0000513243 0.0026361761
1694527260.38731 -0.020446 0.143892 0.449621 -0.049355 -0.053750 -0.538177 0.839667 0.0000171044 -0.0000008610 0.0000601916 0.0000097330 -0.0000096988 0.0004098264 0.0026473914 -0.0000060613 -0.0000104122 0.0026297469 0.0000475343 0.0026340809
1694527260.42049 -0.018010 0.149975 0.466347 -0.049673 -0.054323 -0.535993 0.841007 0.0000168246 -0.0000008865 0.0000599548 0.0000094807 -0.0000104128 0.0004091004 0.0026456010 -0.0000054416 -0.0000099467 0.0026249614 0.0000446959 0.0026337077
1694527260.45366 -0.015417 0.156992 0.484199 -0.050285 -0.054937 -0.533602 0.842450 0.0000169174 -0.0000008995 0.0000607694 0.0000093109 -0.0000107336 0.0004082759 0.0026440462 -0.0000046039 -0.0000093253 0.0026206773 0.0000420663 0.0026335358
1694527260.48687 -0.012301 0.163263 0.501259 -0.051255 -0.055891 -0.531216 0.843836 0.0000170509 -0.0000009533 0.0000616228 0.0000091517 -0.0000112090 0.0004074939 0.0026429570 -0.0000038826 -0.0000088412 0.0026166480 0.0000394802 0.0026334073
1694527260.52006 -0.007576 0.169530 0.518761 -0.052360 -0.056663 -0.528988 0.845115 0.0000172244 -0.0000009978 0.0000626141 0.0000088855 -0.0000116253 0.0004065773 0.0026417097 -0.0000033878 -0.0000085675 0.0026126119 0.0000364452 0.0026324072
1694527260.55324 -0.004263 0.175910 0.536801 -0.053046 -0.057981 -0.525827 0.846953 0.0000173022 -0.0000011746 0.0000635116 0.0000083913 -0.0000118486 0.0004058096 0.0026407258 -0.0000026229 -0.0000074590 0.0026081258 0.0000318991 0.0026280638
1694527260.58644 -0.000133 0.180401 0.552250 -0.052332 -0.059555 -0.523641 0.848242 0.0000172615 -0.0000010492 0.0000638044 0.0000080395 -0.0000111096 0.0004053025 0.0026399515 -0.0000022169 -0.0000071365 0.0026049131 0.0000290728 0.0026264566
1694527260.61965 0.006073 0.185221 0.567625 -0.050876 -0.061587 -0.523129 0.848502 0.0000174476 -0.0000007825 0.0000647052 0.0000077650 -0.0000092422 0.0004048172 0.0026392780 -0.0000017336 -0.0000063451 0.0026024071 0.0000269092 0.0026255684
1694527260.65289 0.011678 0.189550 0.582383 -0.048282 -0.063598 -0.524204 0.847841 0.0000173434 -0.0000003556 0.0000648979 0.0000073393 -0.0000065398 0.0004044102 0.0026385113 -0.0000018094 -0.0000059693 0.0025997716 0.0000242259 0.0026234339
1694527260.68611 0.016398 0.193106 0.596616 -0.044923 -0.062882 -0.525922 0.847014 0.0000165363 0.0000000074 0.0000628472 0.0000071278 -0.0000044879 0.0004047611 0.0026379007 -0.0000017159 -0.0000052915 0.0025977833 0.0000223039 0.0026224271
1694527260.71930 0.021798 0.196376 0.610257 -0.042449 -0.060156 -0.526588 0.846926 0.0000154857 0.0000000927 0.0000598688 0.0000069552 -0.0000039705 0.0004053778 0.0026374094 -0.0000014877 -0.0000045732 0.0025960557 0.0000204997 0.0026213270
1694527260.75248 0.029457 0.198724 0.620435 -0.042669 -0.057960 -0.525269 0.847887 0.0000147125 -0.0000000177 0.0000582526 0.0000065942 -0.0000048192 0.0004049815 0.0026359864 -0.0000017837 -0.0000038171 0.0025940180 0.0000179487 0.0026178124
1694527260.78563 0.036164 0.201823 0.631278 -0.045318 -0.058389 -0.521516 0.850034 0.0000149863 -0.0000004055 0.0000593059 0.0000065461 -0.0000071196 0.0004043795 0.0026355065 -0.0000019890 -0.0000030445 0.0025929284 0.0000166492 0.0026169831
1694527260.81881 0.042932 0.205581 0.642657 -0.049005 -0.059436 -0.516640 0.852731 0.0000156223 -0.0000008910 0.0000615548 0.0000065164 -0.0000097665 0.0004033440 0.0026352260 -0.0000021888 -0.0000023007 0.0025919279 0.0000153803 0.0026159541
1694527260.85199 0.049551 0.209560 0.655068 -0.052083 -0.056734 -0.512283 0.855356 0.0000153425 -0.0000014494 0.0000608387 0.0000066111 -0.0000133347 0.0004031712 0.0026352014 -0.0000024896 -0.0000015906 0.0025910578 0.0000141898 0.0026150510
1694527260.88519 0.054755 0.214185 0.664570 -0.056417 -0.051990 -0.507629 0.858153 0.0000147388 -0.0000020692 0.0000591175 0.0000068481 -0.0000178154 0.0004031823 0.0026354174 -0.0000028481 -0.0000009609 0.0025902731 0.0000129632 0.0026138954
1694527260.91839 0.060046 0.216349 0.669359 -0.062090 -0.048328 -0.502444 0.861022 0.0000143071 -0.0000029919 0.0000579885 0.0000072813 -0.0000241077 0.0004026136 0.0026356987 -0.0000033413 -0.0000007063 0.0025893399 0.0000114017 0.0026113228
1694527260.95156 0.066643 0.221877 0.680241 -0.068397 -0.045084 -0.496900 0.863933 0.0000145112 -0.0000039453 0.0000586684 0.0000080422 -0.0000300945 0.0004014115 0.0026357090 -0.0000036649 -0.0000002282 0.0025888370 0.0000105977 0.0026107743
1694527260.98478 0.073006 0.227031 0.690738 -0.073473 -0.041827 -0.490691 0.867222 0.0000142972 -0.0000047133 0.0000580264 0.0000088566 -0.0000355464 0.0004004980 0.0026363709 -0.0000042980 0.0000000323 0.0025884337 0.0000097147 0.0026101498
1694527261.01804 0.078850 0.231848 0.703161 -0.075765 -0.039237 -0.484987 0.870349 0.0000138971 -0.0000050717 0.0000567477 0.0000093994 -0.0000387812 0.0004001465 0.0026370675 -0.0000048692 0.0000003947 0.0025881489 0.0000089770 0.0026098455
1694527261.05135 0.084151 0.236675 0.716734 -0.076076 -0.039590 -0.480811 0.872620 0.0000138865 -0.0000051234 0.0000569065 0.0000093576 -0.0000390180 0.0003998921 0.0026375874 -0.0000054681 0.0000005873 0.0025878336 0.0000081731 0.0026093580
