# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382237.78269 0.026722 0.174605 0.032955 -0.008563 0.027062 -0.722345 0.690951 0.0002819925 -0.0000013205 0.0000586232 0.0002933081 0.0000140109 0.0009306144 0.0089121580 -0.0016042593 0.0001230397 0.0113814797 -0.0002417490 0.0028522319
1693382237.80161 0.007784 0.013646 0.051378 0.005281 0.033371 -0.729674 0.682960 0.0000540766 -0.0000000769 -0.0000092035 0.0000294241 -0.0000216969 0.0004827698 0.0027983708 -0.0000137461 0.0000582028 0.0029573901 0.0000913923 0.0026777752
1693382237.83429 0.008140 0.018966 0.057929 0.010971 0.030570 -0.734132 0.678229 0.0000491306 -0.0000011130 -0.0000173255 0.0000283246 -0.0000190613 0.0004746229 0.0027480374 -0.0000040028 0.0000529110 0.0028907157 0.0000863563 0.0026712553
1693382237.86790 0.004725 0.026252 0.070431 0.015395 0.026914 -0.739652 0.672275 0.0000416645 -0.0000019918 -0.0000141098 0.0000276580 -0.0000124226 0.0004689795 0.0027401005 0.0000008204 0.0000576827 0.0028438447 0.0000885675 0.0026827850
1693382237.90130 0.005454 0.031822 0.084608 0.016311 0.021186 -0.745172 0.666336 0.0000340712 -0.0000020392 -0.0000082183 0.0000274226 -0.0000105053 0.0004648307 0.0027377696 0.0000044201 0.0000619558 0.0028053741 0.0000918473 0.0026947931
1693382237.93515 0.005094 0.037822 0.100234 0.016501 0.018056 -0.748271 0.662942 0.0000292824 -0.0000017000 -0.0000047432 0.0000270701 -0.0000088375 0.0004635406 0.0027417088 0.0000061253 0.0000655748 0.0027746545 0.0000955669 0.0027062923
1693382237.96873 0.005999 0.042630 0.117112 0.016231 0.014212 -0.750416 0.660613 0.0000264739 -0.0000017863 -0.0000018027 0.0000271252 -0.0000080334 0.0004636702 0.0027501691 0.0000060789 0.0000690025 0.0027513915 0.0000993716 0.0027178297
1693382238.00246 0.007131 0.047525 0.135239 0.015805 0.011249 -0.751851 0.659047 0.0000245965 -0.0000018127 0.0000004702 0.0000271262 -0.0000067914 0.0004645575 0.0027606191 0.0000053270 0.0000718411 0.0027332098 0.0001031875 0.0027286977
1693382238.03612 0.005091 0.056996 0.153431 0.015139 0.009847 -0.753105 0.657653 0.0000223083 -0.0000022092 0.0000016354 0.0000272674 -0.0000064224 0.0004648176 0.0027686380 0.0000083581 0.0000724316 0.0027070748 0.0001058826 0.0027371211
1693382238.06993 -0.006361 0.048250 0.159079 0.010794 0.006350 -0.753516 0.657310 0.0000199570 -0.0000032279 0.0000016947 0.0000249040 -0.0000051836 0.0004578602 0.0027598423 -0.0000108794 0.0000576704 0.0026812033 0.0000949808 0.0027312916
1693382238.10346 -0.000199 0.052629 0.189428 0.011543 0.008121 -0.755988 0.654433 0.0000181155 -0.0000025639 0.0000035640 0.0000204412 -0.0000026636 0.0004529020 0.0027482550 -0.0000217204 0.0000375744 0.0026667754 0.0000840044 0.0027105700
1693382238.13664 -0.001230 0.061125 0.209666 0.010978 0.006692 -0.757901 0.652242 0.0000171870 -0.0000026817 0.0000020260 0.0000199553 -0.0000029574 0.0004519866 0.0027524080 -0.0000266158 0.0000332646 0.0026574351 0.0000820613 0.0027120824
1693382238.17002 -0.001882 0.064202 0.230287 0.010595 0.006579 -0.760108 0.649677 0.0000164848 -0.0000024936 0.0000017381 0.0000192958 -0.0000016357 0.0004511066 0.0027570777 -0.0000312181 0.0000276372 0.0026522532 0.0000814793 0.0027116632
1693382238.20303 -0.005394 0.058895 0.238118 0.011743 0.001708 -0.760685 0.649013 0.0000133409 -0.0000021685 -0.0000026198 0.0000147001 0.0000001655 0.0004357452 0.0026987987 -0.0000299722 0.0000092162 0.0026371076 0.0000670792 0.0026782223
1693382238.23639 -0.004308 0.063162 0.261231 0.014161 0.002506 -0.763805 0.645286 0.0000126248 -0.0000020239 -0.0000033495 0.0000140287 0.0000053888 0.0004332378 0.0026914605 -0.0000304761 0.0000047927 0.0026317659 0.0000641216 0.0026753577
1693382238.26975 -0.001096 0.069866 0.290695 0.016460 0.003678 -0.768049 0.640169 0.0000113418 -0.0000015061 -0.0000083269 0.0000130690 0.0000082693 0.0004247811 0.0026573689 -0.0000259224 -0.0000062888 0.0026244384 0.0000604197 0.0026665761
1693382238.30312 -0.007283 0.074352 0.311010 0.019888 0.002811 -0.770903 0.636636 0.0000109080 -0.0000017031 -0.0000116053 0.0000126103 0.0000083416 0.0004211252 0.0026457366 -0.0000245572 -0.0000082828 0.0026185969 0.0000571606 0.0026657421
