# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693381969.71378 0.010728 0.007863 0.031295 -0.001366 0.078878 -0.700298 0.709478 0.0009063667 -0.0000005676 0.0000000447 0.0009067113 -0.0000001178 0.0009059605 0.0204225969 -0.0000003454 -0.0000330115 0.0204232068 -0.0000305529 0.0028296321
1693381969.74654 0.012057 0.003484 0.025921 0.003613 0.077660 -0.696733 0.713105 0.0000671922 -0.0000036355 -0.0000175712 0.0000423801 -0.0000690177 0.0006271224 0.0032802126 -0.0000721749 -0.0000298456 0.0028897029 0.0001195836 0.0027456427
1693381969.77962 0.012814 0.002027 0.030242 0.008976 0.073703 -0.694823 0.715338 0.0000705865 -0.0000025744 -0.0000254565 0.0000401182 -0.0000573072 0.0006175875 0.0032370667 -0.0000609424 -0.0000309516 0.0028496958 0.0001219432 0.0027489559
1693381969.81247 0.014952 -0.000365 0.033926 0.016503 0.068772 -0.693470 0.717006 0.0000689125 -0.0000006837 -0.0000333740 0.0000377187 -0.0000453923 0.0006051660 0.0032004693 -0.0000545832 -0.0000328634 0.0028147278 0.0001218535 0.0027497667
1693381969.84590 0.013013 -0.003772 0.036260 0.022402 0.065016 -0.692642 0.717996 0.0000638300 -0.0000008232 -0.0000410633 0.0000355544 -0.0000347129 0.0005906754 0.0031537180 -0.0000534085 -0.0000332519 0.0027842930 0.0001202197 0.0027480834
1693381969.87970 0.012016 -0.007524 0.037415 0.024077 0.062285 -0.693285 0.717563 0.0000469667 -0.0000021095 -0.0000445785 0.0000339742 -0.0000287433 0.0005756043 0.0030993448 -0.0000545131 -0.0000348851 0.0027575940 0.0001165499 0.0027441353
1693381969.91326 0.014109 -0.011479 0.038591 0.022287 0.060621 -0.694340 0.716743 0.0000347548 -0.0000017581 -0.0000442144 0.0000327399 -0.0000279545 0.0005608405 0.0030532825 -0.0000535415 -0.0000364678 0.0027358789 0.0001119179 0.0027375719
1693381969.94675 0.017337 -0.015458 0.038394 0.018828 0.059952 -0.694852 0.716402 0.0000280765 -0.0000011977 -0.0000422928 0.0000314920 -0.0000289517 0.0005468782 0.0030124744 -0.0000522363 -0.0000371351 0.0027178274 0.0001065373 0.0027290392
1693381969.98014 0.021368 -0.020495 0.037850 0.014957 0.059457 -0.694274 0.717095 0.0000240956 -0.0000006497 -0.0000399097 0.0000302366 -0.0000306643 0.0005339979 0.0029766906 -0.0000505329 -0.0000369426 0.0027026832 0.0001007237 0.0027193958
1693381970.01377 0.026750 -0.018673 0.038549 0.010753 0.059450 -0.693280 0.718132 0.0000187903 -0.0000018910 -0.0000389217 0.0000275568 -0.0000347806 0.0004495813 0.0027328012 -0.0000499367 -0.0000044695 0.0026788842 0.0000844423 0.0026924525
