# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382558.79000 0.018123 0.027230 0.037055 -0.004548 0.035766 0.998873 0.030879 0.0009144896 0.0000001728 -0.0000001434 0.0009145078 -0.0000001148 0.0009144316 0.0210443791 -0.0000003417 -0.0000617768 0.0210440575 -0.0000916138 0.0028380739
1693382558.82006 -0.008863 0.007620 0.038184 -0.002039 0.027945 0.999067 0.032850 0.0000521753 0.0000063326 0.0000338545 0.0000356326 0.0000365130 0.0006134441 0.0029983560 0.0001179847 0.0001368430 0.0031303617 0.0000240134 0.0027394052
1693382558.85349 -0.006154 0.014212 0.037397 0.001357 0.022691 0.999240 0.031666 0.0000473225 0.0000061758 0.0000196864 0.0000334964 0.0000212033 0.0005466108 0.0029317491 0.0001121235 0.0001390656 0.0029305145 0.0000511682 0.0027262781
1693382558.88723 -0.003047 0.008157 0.037897 0.006410 0.013666 0.999404 0.031040 0.0000465607 0.0000063224 0.0000214460 0.0000319356 0.0000111181 0.0005355158 0.0028871485 0.0000986094 0.0001398619 0.0028932080 0.0000523417 0.0027207295
1693382558.92158 0.000822 -0.003277 0.036190 0.012047 0.005785 0.999470 0.029683 0.0000428402 0.0000048992 0.0000255496 0.0000297555 0.0000010748 0.0005225796 0.0028484110 0.0000896740 0.0001367213 0.0028549489 0.0000503468 0.0027115071
1693382558.95602 0.004817 -0.008896 0.038489 0.016922 -0.001839 0.999521 0.025857 0.0000367019 0.0000027757 0.0000298675 0.0000277978 -0.0000048038 0.0005108278 0.0028166402 0.0000825857 0.0001321035 0.0028203679 0.0000465817 0.0027011962
1693382558.99041 0.006984 -0.013704 0.041538 0.021443 -0.008228 0.999486 0.022354 0.0000306662 0.0000004190 0.0000337164 0.0000255611 -0.0000090550 0.0004985617 0.0027874119 0.0000759650 0.0001249268 0.0027878115 0.0000419187 0.0026899629
1693382559.02427 0.010718 -0.002924 0.047729 0.026668 -0.013616 0.999430 0.015598 0.0000226818 0.0000010304 0.0000262508 0.0000152539 -0.0000111231 0.0004478059 0.0027438859 0.0000469240 0.0000833149 0.0026697545 0.0000303462 0.0026042708
1693382559.05821 0.010020 -0.005119 0.053760 0.031751 -0.016791 0.999277 0.012488 0.0000196774 -0.0000006643 0.0000316835 0.0000141815 -0.0000134198 0.0004421521 0.0027091816 0.0000412831 0.0000713588 0.0026540484 0.0000263881 0.0026001735
1693382559.09217 0.009854 -0.005199 0.063112 0.035066 -0.018264 0.999182 0.008532 0.0000157921 -0.0000012302 0.0000307816 0.0000121965 -0.0000160233 0.0004282425 0.0026721989 0.0000272972 0.0000532031 0.0026256441 0.0000156459 0.0025865901
