# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1694526973.88968 -0.013403 -0.057733 0.054624 0.038453 -0.015748 -0.700110 0.712825 0.0003132852 -0.0001367652 0.0001447101 0.0007223080 0.0000658368 0.0008657043 0.0082367861 -0.0050095935 0.0001024949 0.0177735455 -0.0000568570 0.0028209311
1694526973.92571 -0.012487 0.003200 0.050571 0.034949 -0.020606 -0.706728 0.706321 0.0000367262 0.0000048574 -0.0000040808 0.0000285980 0.0000356379 0.0004666749 0.0026309753 0.0000160483 -0.0000052275 0.0027880726 0.0000794759 0.0026399166
1694526973.95869 -0.011917 0.003031 0.071780 0.034535 -0.020350 -0.702068 0.710981 0.0000329287 0.0000038657 -0.0000011434 0.0000253100 0.0000345593 0.0004541150 0.0026168515 0.0000170233 0.0000005062 0.0027686441 0.0000848444 0.0026282429
1694526973.99168 -0.010498 0.003244 0.089437 0.032385 -0.018737 -0.697321 0.715782 0.0000302845 0.0000028576 -0.0000033590 0.0000232022 0.0000319753 0.0004470091 0.0026047207 0.0000156993 0.0000027118 0.0027468993 0.0000837928 0.0026234987
1694526974.02460 -0.010944 0.000663 0.108145 0.031775 -0.014472 -0.691627 0.721410 0.0000278758 0.0000017059 -0.0000051972 0.0000219920 0.0000289562 0.0004428298 0.0025970221 0.0000164442 0.0000045699 0.0027325963 0.0000820890 0.0026201690
1694526974.05802 -0.009525 0.003069 0.128327 0.030390 -0.009071 -0.686057 0.726857 0.0000255134 0.0000016196 -0.0000069770 0.0000204534 0.0000238368 0.0004382893 0.0025896552 0.0000145117 0.0000044363 0.0027022526 0.0000744069 0.0026157549
1694526974.09114 -0.011849 -0.000420 0.147675 0.025786 -0.002507 -0.679821 0.732920 0.0000233425 0.0000013834 -0.0000071473 0.0000193216 0.0000175205 0.0004351779 0.0025835513 0.0000149549 0.0000051321 0.0026936740 0.0000725255 0.0026141016
1694526974.12414 -0.014002 -0.000848 0.167998 0.020680 0.003886 -0.673488 0.738899 0.0000214164 0.0000016172 -0.0000076210 0.0000182117 0.0000097352 0.0004323418 0.0025784370 0.0000159460 0.0000056089 0.0026855209 0.0000705418 0.0026129142
1694526974.15730 -0.015619 0.011122 0.190901 0.010655 0.013101 -0.671079 0.741194 0.0000186538 0.0000008029 -0.0000107161 0.0000176573 0.0000030710 0.0004271918 0.0025733646 0.0000095234 0.0000038353 0.0026547324 0.0000605988 0.0026090245
1694526974.19021 -0.016801 0.030347 0.224831 0.007332 0.021143 -0.664279 0.747150 0.0000166868 -0.0000000495 -0.0000122950 0.0000144104 -0.0000061141 0.0004233207 0.0025663568 -0.0000039802 -0.0000031224 0.0025901711 0.0000283941 0.0025816996
1694526974.22329 -0.018026 0.032134 0.250224 0.006640 0.018419 -0.653104 0.757015 0.0000147769 0.0000010075 -0.0000136840 0.0000139670 -0.0000106296 0.0004189226 0.0025628619 -0.0000027902 -0.0000023294 0.0025833541 0.0000255852 0.0025817441
1694526974.25671 -0.017873 0.027079 0.268480 0.003598 0.016974 -0.647913 0.761516 0.0000133327 0.0000009745 -0.0000116079 0.0000131728 -0.0000078315 0.0004165315 0.0025596228 -0.0000026781 -0.0000018801 0.0025781580 0.0000226844 0.0025796186
1694526974.29005 -0.021531 0.022219 0.287803 0.001174 0.016058 -0.644136 0.764742 0.0000121339 0.0000005442 -0.0000104543 0.0000124521 -0.0000071808 0.0004151988 0.0025568954 -0.0000031876 -0.0000022106 0.0025737247 0.0000203714 0.0025777980
1694526974.32342 -0.024832 0.016731 0.311408 0.000794 0.013960 -0.641710 0.766820 0.0000108051 0.0000006886 -0.0000093497 0.0000117516 -0.0000063345 0.0004134622 0.0025549174 -0.0000030548 -0.0000021097 0.0025700562 0.0000186442 0.0025779522
1694526974.35636 -0.029174 0.010896 0.330238 0.002133 0.009799 -0.640824 0.767623 0.0000099252 0.0000005957 -0.0000075335 0.0000112930 -0.0000038610 0.0004128885 0.0025534590 -0.0000030102 -0.0000021380 0.0025669348 0.0000169162 0.0025781568
1694526974.38932 -0.033779 0.007132 0.347617 0.003041 0.006074 -0.641634 0.766981 0.0000094639 0.0000006161 -0.0000052397 0.0000108963 -0.0000005121 0.0004125594 0.0025523190 -0.0000028681 -0.0000021637 0.0025643946 0.0000151514 0.0025778815
1694526974.42255 -0.038511 0.005296 0.368746 0.005956 0.003241 -0.642945 0.765882 0.0000091490 0.0000006585 -0.0000042463 0.0000106600 0.0000026812 0.0004122133 0.0025513385 -0.0000026818 -0.0000021915 0.0025621940 0.0000135953 0.0025780138
1694526974.45591 -0.044066 0.003899 0.391771 0.009614 0.001878 -0.644707 0.764367 0.0000086618 0.0000004320 -0.0000058097 0.0000099430 0.0000061017 0.0004115990 0.0025504529 -0.0000024134 -0.0000021077 0.0025597013 0.0000107126 0.0025744853
1694526974.48921 -0.048251 0.004848 0.416477 0.013225 -0.000619 -0.647060 0.762324 0.0000083870 0.0000004533 -0.0000055232 0.0000099513 0.0000090766 0.0004111512 0.0025497820 -0.0000021475 -0.0000021269 0.0025582422 0.0000094837 0.0025751502
1694526974.52248 -0.053006 0.006245 0.440597 0.015987 -0.003429 -0.648357 0.761161 0.0000081409 0.0000004788 -0.0000052615 0.0000101035 0.0000124057 0.0004107158 0.0025492916 -0.0000018921 -0.0000022130 0.0025570059 0.0000082997 0.0025759661
1694526974.55583 -0.057342 0.006980 0.455957 0.015754 -0.007264 -0.649871 0.759847 0.0000078360 0.0000003430 -0.0000042233 0.0000095398 0.0000146663 0.0004103072 0.0025489082 -0.0000015429 -0.0000020796 0.0025557474 0.0000061088 0.0025724161
1694526974.58922 -0.062351 0.011534 0.482478 0.017413 -0.007280 -0.649735 0.759926 0.0000075207 0.0000003014 -0.0000033376 0.0000092394 0.0000155985 0.0004100023 0.0025486250 -0.0000012548 -0.0000020515 0.0025549445 0.0000047585 0.0025709231
1694526974.62248 -0.066710 0.015963 0.502950 0.016936 -0.007602 -0.649080 0.760493 0.0000071337 0.0000002302 -0.0000039374 0.0000086169 0.0000153976 0.0004096524 0.0025484810 -0.0000008716 -0.0000019638 0.0025543204 0.0000034617 0.0025689002
1694526974.65571 -0.071651 0.020393 0.523932 0.017767 -0.004527 -0.648094 0.761340 0.0000069416 0.0000002388 -0.0000062404 0.0000080707 0.0000141561 0.0004093662 0.0025484430 -0.0000005340 -0.0000020528 0.0025538805 0.0000024000 0.0025673234
1694526974.68893 -0.077087 0.025857 0.546553 0.019107 -0.000463 -0.647014 0.762238 0.0000069206 0.0000001942 -0.0000088509 0.0000079503 0.0000127678 0.0004092770 0.0025485215 -0.0000001668 -0.0000022127 0.0025537387 0.0000017317 0.0025676200
1694526974.72215 -0.082918 0.031801 0.565525 0.018628 0.002663 -0.644982 0.763966 0.0000068885 0.0000001332 -0.0000116652 0.0000076816 0.0000112819 0.0004091361 0.0025486975 0.0000002706 -0.0000023513 0.0025537353 0.0000010397 0.0025675162
1694526974.75541 -0.089857 0.038244 0.588094 0.019047 0.006293 -0.641748 0.766653 0.0000068439 0.0000001212 -0.0000132086 0.0000073606 0.0000093745 0.0004089242 0.0025488935 0.0000007537 -0.0000022987 0.0025538820 0.0000003565 0.0025665462
1694526974.78861 -0.097259 0.045174 0.610815 0.018146 0.008973 -0.638771 0.769130 0.0000068280 0.0000001866 -0.0000140745 0.0000072522 0.0000074776 0.0004088252 0.0025492397 0.0000013246 -0.0000024427 0.0025542523 -0.0000002395 0.0025667941
1694526974.82181 -0.105385 0.052238 0.633169 0.015847 0.011818 -0.636016 0.771422 0.0000068127 0.0000002811 -0.0000149766 0.0000071925 0.0000050336 0.0004087314 0.0025496972 0.0000019819 -0.0000025881 0.0025547717 -0.0000008212 0.0025672244
