# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1694526973.90445 -0.014751 -0.004126 0.060139 0.032633 -0.025087 -0.699040 0.713897 0.0009179085 0.0000000900 0.0000000391 0.0009177003 0.0000000207 0.0009176291 0.0214476106 -0.0000000248 0.0000487889 0.0214478107 0.0000097226 0.0028407117
1694526973.92568 0.007770 0.016641 0.124253 0.037578 -0.020608 -0.708397 0.704512 0.0000553463 0.0000017556 0.0000179596 0.0000254934 0.0000362569 0.0004813304 0.0026878037 -0.0001022965 -0.0000470405 0.0028599545 0.0001460799 0.0026541458
1694526973.95878 0.004736 0.018824 0.135208 0.036620 -0.020102 -0.706023 0.706956 0.0000526441 0.0000016055 0.0000079735 0.0000248770 0.0000353294 0.0004717890 0.0026605536 -0.0000778756 -0.0000314888 0.0028067856 0.0001215276 0.0026428869
1694526973.99185 0.004552 0.016009 0.153439 0.033623 -0.018033 -0.702106 0.711049 0.0000505442 0.0000009750 0.0000070749 0.0000246297 0.0000319670 0.0004648234 0.0026413923 -0.0000606128 -0.0000236505 0.0027757745 0.0001136917 0.0026470103
1694526974.02444 0.004244 0.010721 0.173419 0.032104 -0.013551 -0.696332 0.716873 0.0000474421 -0.0000001322 0.0000058365 0.0000245820 0.0000286859 0.0004588002 0.0026271314 -0.0000519892 -0.0000186124 0.0027561221 0.0001112472 0.0026535932
1694526974.05786 0.005192 0.007626 0.193922 0.030131 -0.007964 -0.690811 0.722363 0.0000434283 -0.0000000363 0.0000044592 0.0000241704 0.0000230321 0.0004541578 0.0026153133 -0.0000428709 -0.0000145220 0.0027306187 0.0001045045 0.0026582082
1694526974.09075 0.003039 0.003067 0.216303 0.025033 -0.001148 -0.684107 0.728951 0.0000389249 -0.0000001952 0.0000036930 0.0000240552 0.0000163627 0.0004490286 0.0026052283 -0.0000362636 -0.0000114268 0.0027163910 0.0001041091 0.0026670182
1694526974.12371 0.001424 0.000559 0.239123 0.019578 0.005736 -0.678160 0.734631 0.0000352124 -0.0000001383 0.0000025322 0.0000240596 0.0000079739 0.0004450630 0.0025973241 -0.0000300364 -0.0000092655 0.0027049757 0.0001045094 0.0026766507
1694526974.15647 -0.003601 0.003865 0.268226 0.008415 0.015642 -0.674377 0.738174 0.0000280982 -0.0000003523 -0.0000056402 0.0000249715 0.0000012510 0.0004356960 0.0025900358 -0.0000254681 -0.0000086362 0.0026850118 0.0001001661 0.0026831317
1694526974.18964 -0.005361 0.019458 0.303346 0.003853 0.023497 -0.668322 0.743491 0.0000253612 -0.0000001187 -0.0000080746 0.0000235973 -0.0000083363 0.0004311361 0.0025837657 -0.0000260384 -0.0000119554 0.0026355295 0.0000784288 0.0026673258
1694526974.22277 -0.007129 0.022350 0.330978 0.002483 0.018742 -0.657139 0.753533 0.0000227182 0.0000011591 -0.0000105167 0.0000236050 -0.0000132364 0.0004238576 0.0025780536 -0.0000217018 -0.0000106712 0.0026215726 0.0000733676 0.0026744257
1694526974.25599 -0.006142 0.017111 0.351967 -0.001287 0.018264 -0.652196 0.757829 0.0000206585 0.0000011497 -0.0000077282 0.0000224596 -0.0000097761 0.0004204110 0.0025721443 -0.0000177310 -0.0000088939 0.0026087254 0.0000644968 0.0026696577
1694526974.28926 -0.008216 0.014474 0.375917 -0.004332 0.017948 -0.648529 0.760966 0.0000175565 0.0000002291 -0.0000068728 0.0000211892 -0.0000099126 0.0004185485 0.0025677265 -0.0000173167 -0.0000100914 0.0026013212 0.0000574707 0.0026631148
1694526974.32282 -0.008398 0.007117 0.395974 -0.005258 0.013917 -0.645991 0.763200 0.0000139842 0.0000006522 -0.0000063670 0.0000190220 -0.0000097920 0.0004150206 0.0025645690 -0.0000161912 -0.0000097671 0.0025946468 0.0000522975 0.0026606659
1694526974.35582 -0.008469 0.000543 0.413992 -0.002926 0.009574 -0.645531 0.763668 0.0000121414 0.0000005796 -0.0000032556 0.0000175398 -0.0000067179 0.0004142147 0.0025627909 -0.0000154725 -0.0000096715 0.0025894235 0.0000472219 0.0026593529
1694526974.38891 -0.010815 -0.000318 0.439276 -0.000633 0.006185 -0.646836 0.762604 0.0000117337 0.0000007288 -0.0000014164 0.0000175218 -0.0000027008 0.0004139368 0.0025616424 -0.0000150248 -0.0000099606 0.0025861847 0.0000449016 0.0026638746
1694526974.42208 -0.013613 -0.001005 0.464538 0.002744 0.003113 -0.648412 0.761278 0.0000113268 0.0000008938 -0.0000013474 0.0000175532 0.0000012289 0.0004136578 0.0025606311 -0.0000144341 -0.0000104334 0.0025827665 0.0000420483 0.0026681542
1694526974.45530 -0.017067 -0.001293 0.489523 0.007569 0.000994 -0.649585 0.760251 0.0000106389 0.0000008856 -0.0000031882 0.0000172646 0.0000050585 0.0004129966 0.0025597689 -0.0000136916 -0.0000106640 0.0025792948 0.0000380444 0.0026696881
1694526974.48857 -0.019959 -0.001774 0.513097 0.011128 -0.003015 -0.651556 0.758513 0.0000100820 0.0000008612 -0.0000032128 0.0000171025 0.0000090229 0.0004124114 0.0025591072 -0.0000129502 -0.0000109247 0.0025763465 0.0000342656 0.0026715200
1694526974.52180 -0.024109 -0.001540 0.536834 0.014117 -0.007165 -0.652495 0.757628 0.0000096066 0.0000009561 -0.0000021051 0.0000168198 0.0000130871 0.0004118396 0.0025585939 -0.0000121789 -0.0000110065 0.0025736854 0.0000301079 0.0026716811
1694526974.55512 -0.028768 0.000136 0.560292 0.015192 -0.011295 -0.653305 0.756858 0.0000092654 0.0000011761 -0.0000002721 0.0000165548 0.0000164588 0.0004114178 0.0025582678 -0.0000113989 -0.0000113385 0.0025714680 0.0000261502 0.0026715347
1694526974.58855 -0.034248 0.003823 0.584830 0.016270 -0.012019 -0.652924 0.757153 0.0000088338 0.0000011433 0.0000000255 0.0000159430 0.0000182679 0.0004109528 0.0025580003 -0.0000105753 -0.0000112591 0.0025695355 0.0000222558 0.0026692018
1694526974.62181 -0.038222 0.007792 0.598927 0.013631 -0.013784 -0.652332 0.757685 0.0000082732 0.0000011258 0.0000001740 0.0000140504 0.0000178732 0.0004105888 0.0025577656 -0.0000095628 -0.0000101425 0.0025678815 0.0000175947 0.0026589164
1694526974.65498 -0.042523 0.010526 0.608181 0.013022 -0.013618 -0.651127 0.758735 0.0000079196 0.0000011844 -0.0000000038 0.0000119627 0.0000162267 0.0004104511 0.0025577812 -0.0000087024 -0.0000096750 0.0025665422 0.0000129874 0.0026429684
1694526974.68821 -0.048510 0.017023 0.628751 0.013614 -0.010259 -0.650009 0.759735 0.0000076822 0.0000011512 -0.0000000972 0.0000114174 0.0000154248 0.0004103857 0.0025579011 -0.0000079576 -0.0000096364 0.0025658925 0.0000107424 0.0026401885
1694526974.72149 -0.053872 0.024535 0.643287 0.012437 -0.007606 -0.648136 0.761385 0.0000073588 0.0000009479 -0.0000021105 0.0000104494 0.0000136913 0.0004103779 0.0025581369 -0.0000070295 -0.0000091144 0.0025653910 0.0000083681 0.0026336303
1694526974.75474 -0.060743 0.033655 0.666426 0.012258 -0.004233 -0.645193 0.763909 0.0000072004 0.0000009459 -0.0000029464 0.0000100468 0.0000115868 0.0004103819 0.0025585734 -0.0000061283 -0.0000091598 0.0025651157 0.0000065913 0.0026322543
1694526974.78795 -0.068454 0.043424 0.689426 0.010923 -0.001944 -0.642379 0.766307 0.0000070602 0.0000009463 -0.0000033856 0.0000096041 0.0000093818 0.0004103500 0.0025591927 -0.0000050792 -0.0000091950 0.0025650450 0.0000047255 0.0026301084
1694526974.82119 -0.077549 0.053185 0.712839 0.008340 0.000799 -0.639549 0.768705 0.0000068859 0.0000009065 -0.0000038087 0.0000092256 0.0000067343 0.0004102182 0.0025597848 -0.0000040213 -0.0000089298 0.0025651496 0.0000031917 0.0026277588
1694526974.85454 -0.086458 0.063618 0.735534 0.007194 0.006853 -0.639423 0.768791 0.0000068442 0.0000008926 -0.0000069308 0.0000090048 0.0000026302 0.0004100493 0.0025606127 -0.0000028380 -0.0000090842 0.0025655137 0.0000016862 0.0026274124
1694526974.88797 -0.095177 0.073919 0.756426 0.005864 0.014006 -0.641920 0.766621 0.0000068747 0.0000009060 -0.0000115475 0.0000086425 -0.0000018694 0.0004096127 0.0025614186 -0.0000016778 -0.0000087651 0.0025659950 0.0000004414 0.0026252397
1694526974.92127 -0.106341 0.084368 0.786113 0.004088 0.017442 -0.645096 0.763891 0.0000067432 0.0000009737 -0.0000113282 0.0000084127 -0.0000052618 0.0004094019 0.0025623869 -0.0000004347 -0.0000084945 0.0025665937 -0.0000009066 0.0026214099
1694526974.95455 -0.117477 0.094259 0.809414 0.003674 0.019142 -0.647782 0.761576 0.0000067631 0.0000010003 -0.0000127767 0.0000084531 -0.0000065370 0.0004092161 0.0025635845 0.0000010291 -0.0000088959 0.0025676539 -0.0000022646 0.0026219774
1694526974.98793 -0.129663 0.102967 0.809561 0.001698 0.016946 -0.649646 0.760046 0.0000064519 0.0000005806 -0.0000124405 0.0000074894 -0.0000067444 0.0004084594 0.0025627703 0.0000012866 -0.0000052046 0.0025680945 -0.0000015653 0.0026048124
1694526975.02111 -0.142149 0.113979 0.830127 -0.000060 0.012518 -0.654146 0.756265 0.0000061438 0.0000004782 -0.0000067311 0.0000075073 -0.0000059589 0.0004086661 0.0025638086 0.0000027028 -0.0000055533 0.0025694600 -0.0000022503 0.0026059763
1694526975.05427 -0.155534 0.124815 0.849981 -0.003590 0.005546 -0.658346 0.752687 0.0000060151 0.0000003889 -0.0000005450 0.0000075418 -0.0000043428 0.0004087549 0.0025653289 0.0000044342 -0.0000059545 0.0025711360 -0.0000031825 0.0026072542
1694526975.08744 -0.168394 0.136441 0.871146 -0.008994 -0.001889 -0.663105 0.748470 0.0000061614 0.0000003279 0.0000075151 0.0000074924 -0.0000032033 0.0004086340 0.0025669805 0.0000063293 -0.0000061775 0.0025731575 -0.0000040516 0.0026070627
1694526975.12071 -0.180893 0.149277 0.888839 -0.014651 -0.008587 -0.671739 0.740593 0.0000064878 0.0000002261 0.0000137847 0.0000074909 -0.0000028317 0.0004084121 0.0025690484 0.0000084011 -0.0000064409 0.0025752395 -0.0000049226 0.0026081143
1694526975.15388 -0.193331 0.161309 0.905055 -0.018957 -0.015427 -0.681427 0.731478 0.0000070762 0.0000001961 0.0000202605 0.0000075948 -0.0000018131 0.0004079426 0.0025714985 0.0000107355 -0.0000068824 0.0025776055 -0.0000059768 0.0026098998
1694526975.18714 -0.205263 0.174208 0.918691 -0.021114 -0.021001 -0.690346 0.722866 0.0000076558 0.0000002752 0.0000248354 0.0000076945 0.0000005837 0.0004075580 0.0025741308 0.0000131958 -0.0000072390 0.0025802528 -0.0000070238 0.0026115910
1694526975.22041 -0.217138 0.187706 0.929365 -0.018692 -0.024351 -0.698560 0.714893 0.0000077502 0.0000004533 0.0000254373 0.0000078285 0.0000038657 0.0004075101 0.0025771648 0.0000158928 -0.0000076477 0.0025831211 -0.0000081195 0.0026129081
1694526975.25366 -0.229063 0.201352 0.939911 -0.014980 -0.028053 -0.706934 0.706564 0.0000078045 0.0000007148 0.0000254274 0.0000080568 0.0000086145 0.0004074584 0.0025806336 0.0000188332 -0.0000080517 0.0025862410 -0.0000092537 0.0026144129
1694526975.28692 -0.239778 0.216870 0.948254 -0.010501 -0.031523 -0.715465 0.697858 0.0000076621 0.0000009604 0.0000244981 0.0000083301 0.0000137283 0.0004073512 0.0025844267 0.0000219517 -0.0000084404 0.0025895210 -0.0000102335 0.0026153970
1694526975.32015 -0.250179 0.232419 0.956364 -0.006318 -0.033706 -0.723732 0.689229 0.0000075398 0.0000011139 0.0000233472 0.0000086660 0.0000177154 0.0004072649 0.0025889460 0.0000253358 -0.0000088055 0.0025928207 -0.0000113004 0.0026166056
1694526975.35344 -0.260958 0.247889 0.964283 -0.003566 -0.034080 -0.731736 0.680726 0.0000073642 0.0000010929 0.0000219947 0.0000087488 0.0000196334 0.0004073090 0.0025937865 0.0000287351 -0.0000089040 0.0025959878 -0.0000120126 0.0026174138
1694526975.38666 -0.271258 0.264795 0.970599 -0.003721 -0.033344 -0.740132 0.671624 0.0000073044 0.0000009943 0.0000211548 0.0000087722 0.0000193880 0.0004075554 0.0025991703 0.0000325372 -0.0000091945 0.0025997702 -0.0000130622 0.0026187131
1694526975.41998 -0.281438 0.282094 0.978866 -0.006614 -0.031826 -0.748352 0.662504 0.0000074700 0.0000008972 0.0000226453 0.0000083600 0.0000172160 0.0004077144 0.0026052015 0.0000364380 -0.0000092584 0.0026032407 -0.0000134090 0.0026187398
1694526975.45344 -0.291885 0.301647 0.983730 -0.011219 -0.029631 -0.757058 0.652579 0.0000076522 0.0000007029 0.0000236614 0.0000080696 0.0000137798 0.0004080586 0.0026120182 0.0000407671 -0.0000095606 0.0026073627 -0.0000143166 0.0026198532
1694526975.48695 -0.303405 0.319447 0.989112 -0.014941 -0.027788 -0.766400 0.641588 0.0000079368 0.0000005022 0.0000250609 0.0000078760 0.0000105781 0.0004082596 0.0026198094 0.0000454735 -0.0000097756 0.0026115390 -0.0000150428 0.0026209586
1694526975.52041 -0.314866 0.340994 0.991697 -0.017852 -0.028146 -0.776223 0.629577 0.0000082107 0.0000004597 0.0000265069 0.0000077865 0.0000097407 0.0004082621 0.0026275133 0.0000503698 -0.0000100260 0.0026165380 -0.0000158497 0.0026220174
1694526975.55390 -0.328820 0.359900 0.996745 -0.017566 -0.029744 -0.785221 0.618252 0.0000082576 0.0000004928 0.0000277096 0.0000074284 0.0000110357 0.0004078802 0.0026357279 0.0000547410 -0.0000089118 0.0026198108 -0.0000146784 0.0026209641
1694526975.58740 -0.340200 0.383753 0.996677 -0.015686 -0.032527 -0.795169 0.605312 0.0000082196 0.0000006321 0.0000270057 0.0000076025 0.0000145700 0.0004079267 0.0026439246 0.0000595861 -0.0000083731 0.0026250778 -0.0000150619 0.0026220828
1694526975.62088 -0.354123 0.404176 1.000310 -0.011420 -0.034889 -0.804606 0.592673 0.0000081432 0.0000007615 0.0000255920 0.0000079038 0.0000182894 0.0004079265 0.0026548452 0.0000654039 -0.0000084782 0.0026303850 -0.0000162924 0.0026247666
1694526975.65437 -0.365297 0.427322 1.002432 -0.007757 -0.037036 -0.814150 0.579420 0.0000080254 0.0000008667 0.0000237176 0.0000083092 0.0000220602 0.0004079944 0.0026654869 0.0000717560 -0.0000087227 0.0026372748 -0.0000178626 0.0026277294
