# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382237.79003 0.013035 -0.001239 0.030244 0.006167 0.042045 -0.722557 0.690005 0.0009267881 -0.0000001536 0.0000001223 0.0009266242 -0.0000000792 0.0009265622 0.0219290230 -0.0000000584 -0.0000440105 0.0219291089 -0.0000016519 0.0028499280
1693382237.79989 -0.010762 0.005521 0.020164 0.008457 0.033816 -0.734824 0.677361 0.0000892079 0.0000009739 -0.0000197800 0.0000438514 -0.0000145811 0.0005745305 0.0027662024 -0.0000603495 -0.0000070987 0.0036200846 0.0001800810 0.0026247617
1693382237.83354 -0.010758 0.006845 0.022917 0.010119 0.031525 -0.736773 0.675329 0.0000911800 0.0000017969 -0.0000131003 0.0000451722 -0.0000150827 0.0005779213 0.0027703024 -0.0000596947 -0.0000096667 0.0036503548 0.0001859172 0.0026279468
1693382237.86719 -0.010683 0.011686 0.033616 0.013942 0.024811 -0.743236 0.668424 0.0000996676 0.0000023866 -0.0000107646 0.0000493742 -0.0000075745 0.0005886589 0.0027677452 -0.0000626494 -0.0000096854 0.0037287466 0.0001995489 0.0026374815
1693382237.90084 -0.010595 0.017074 0.046006 0.013804 0.018036 -0.748209 0.663074 0.0001085039 0.0000029454 -0.0000055944 0.0000541004 -0.0000027565 0.0005995103 0.0027638831 -0.0000654153 -0.0000095804 0.0038083941 0.0002132440 0.0026477149
1693382237.93448 -0.010591 0.022360 0.059792 0.013377 0.013349 -0.751387 0.659591 0.0001178836 0.0000033800 -0.0000015878 0.0000591830 0.0000002255 0.0006104562 0.0027590880 -0.0000680452 -0.0000093658 0.0038892335 0.0002268446 0.0026586352
1693382237.96814 -0.010703 0.027601 0.074634 0.012231 0.008953 -0.753318 0.657482 0.0001277679 0.0000036717 0.0000027736 0.0000645681 0.0000024635 0.0006215972 0.0027539554 -0.0000705280 -0.0000090336 0.0039712512 0.0002402594 0.0026702908
1693382238.00172 -0.010555 0.035806 0.088093 0.011129 0.005087 -0.754980 0.655634 0.0000802164 0.0000013881 0.0000047157 0.0000698529 0.0000035725 0.0006321540 0.0027473805 -0.0000694694 -0.0000094601 0.0039671480 0.0002733639 0.0026740809
1693382238.03538 -0.010750 0.041052 0.104432 0.010022 0.002940 -0.756631 0.653759 0.0000867177 0.0000012631 0.0000079654 0.0000758040 0.0000042630 0.0006437442 0.0027446802 -0.0000656042 -0.0000088645 0.0040431025 0.0002887145 0.0026867556
1693382238.06904 -0.010391 0.038507 0.117009 0.007500 -0.002958 -0.756431 0.654024 0.0000624098 0.0000125911 0.0000366300 0.0000686437 0.0000186916 0.0005700198 0.0026731464 0.0000069408 -0.0000104822 0.0040266824 0.0002907950 0.0026910442
1693382238.10225 -0.022848 -0.020203 0.130950 0.007309 -0.003577 -0.748943 0.662584 0.0000341997 0.0000076031 0.0000143756 0.0000204844 0.0000127742 0.0004419496 0.0026345297 -0.0000210090 -0.0000146800 0.0031352590 0.0001239509 0.0026243873
1693382238.13527 -0.026567 0.039615 0.159554 0.008028 -0.006556 -0.751141 0.660060 0.0000242330 0.0000032797 0.0000070232 0.0000172299 0.0000092434 0.0004288277 0.0026159837 -0.0000279133 -0.0000159292 0.0028541005 0.0000800804 0.0026195330
