# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1694526866.92488 0.021721 -0.024680 0.045332 -0.000700 0.075493 -0.996344 0.040000 0.0004190301 -0.0003685943 -0.0000341500 0.0006560364 -0.0000245997 0.0009244480 0.0138217956 0.0094687765 0.0000493209 0.0111226896 -0.0000722393 0.0028485490
1694526866.94254 0.025746 -0.012039 0.033058 0.009363 0.072040 -0.996745 0.034948 0.0001193051 -0.0000031898 0.0000038128 0.0001296340 -0.0001307825 0.0007546507 0.0028223066 0.0000210013 0.0000853567 0.0027370029 0.0000336718 0.0025955496
1694526866.97433 0.028047 -0.016151 0.030971 0.011376 0.063178 -0.997444 0.031379 0.0000878328 -0.0000075849 -0.0000034851 0.0001184023 -0.0001253040 0.0007562957 0.0027954718 0.0000372070 0.0000861334 0.0027217420 0.0000291351 0.0025797412
1694526867.00784 0.030582 -0.018791 0.039503 0.017571 0.050554 -0.998195 0.027245 0.0000887156 -0.0000094480 -0.0000081307 0.0001188119 -0.0001105779 0.0007633311 0.0027827156 0.0000458769 0.0000883535 0.0027086198 0.0000302332 0.0025823713
1694526867.04122 0.030970 -0.021367 0.047872 0.025426 0.035993 -0.998727 0.024550 0.0000864717 -0.0000078628 -0.0000109510 0.0001224035 -0.0000972328 0.0007794089 0.0027726119 0.0000501846 0.0000911229 0.0026921252 0.0000305917 0.0025856475
1694526867.07437 0.029767 -0.022736 0.055576 0.031812 0.024578 -0.998907 0.023854 0.0000824832 -0.0000043133 -0.0000109889 0.0001271436 -0.0000873973 0.0007992419 0.0027606603 0.0000500460 0.0000921606 0.0026755709 0.0000293821 0.0025882554
1694526867.10751 0.027988 -0.023305 0.062748 0.035896 0.019387 -0.998856 0.024958 0.0000768434 0.0000016680 -0.0000156609 0.0001323512 -0.0000843549 0.0008204784 0.0027451005 0.0000487627 0.0000913022 0.0026607273 0.0000281020 0.0025904071
1694526867.14079 0.025146 -0.024705 0.069225 0.035681 0.018091 -0.998790 0.028606 0.0000608331 0.0000117699 -0.0000463429 0.0001336032 -0.0000755527 0.0007519161 0.0027237190 0.0000465779 0.0000869990 0.0026466004 0.0000260679 0.0025909685
1694526867.17480 0.011971 -0.020211 0.070051 0.022643 0.021821 -0.998757 0.038665 0.0000513387 0.0000216653 -0.0000079700 0.0000463253 -0.0000124392 0.0004952293 0.0026354284 0.0000167131 0.0000455094 0.0025888628 0.0000040262 0.0025709749
1694526867.20768 0.011049 -0.016061 0.073012 0.016379 0.029199 -0.998798 0.035805 0.0000252456 0.0000033751 -0.0000070192 0.0000283422 -0.0000242887 0.0004768492 0.0026174351 0.0000079347 0.0000354813 0.0025686685 -0.0000005294 0.0025626174
1694526867.23896 -0.003194 -0.006154 0.070442 0.007662 0.036823 -0.998603 0.037103 0.0000191241 -0.0000010532 -0.0000017933 0.0000146993 -0.0000292287 0.0004386943 0.0025930119 0.0000087897 0.0000235720 0.0025611780 -0.0000005512 0.0025562485
