# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382558.78807 0.018169 -0.003295 0.037693 -0.004406 0.032723 0.998981 0.030768 0.0001809777 -0.0001104306 0.0000267969 0.0008787673 0.0000052552 0.0009133494 0.0203569931 0.0012539416 -0.0000281652 0.0034337527 0.0002699294 0.0028243691
1693382558.82032 -0.009430 -0.000628 0.039918 0.001107 0.028875 0.999038 0.032977 0.0000495451 0.0000074555 0.0000219557 0.0000340834 0.0000408510 0.0005496113 0.0029942887 0.0001286044 0.0001304345 0.0029245523 0.0001037953 0.0026975615
1693382558.85369 -0.005306 -0.004213 0.044503 0.003888 0.022536 0.999123 0.035067 0.0000487352 0.0000075744 0.0000242418 0.0000297816 0.0000271107 0.0005343356 0.0029273142 0.0001126664 0.0001264579 0.0028700459 0.0000771767 0.0026759330
1693382558.88748 -0.000646 -0.009649 0.047424 0.008038 0.013629 0.999285 0.034349 0.0000476084 0.0000075033 0.0000253167 0.0000284554 0.0000155549 0.0005260500 0.0028821227 0.0001028249 0.0001252159 0.0028449696 0.0000719850 0.0026764909
1693382558.92198 0.004936 -0.019755 0.048173 0.012618 0.006004 0.999370 0.032632 0.0000436283 0.0000057080 0.0000285677 0.0000266638 0.0000046896 0.0005159377 0.0028439440 0.0000945869 0.0001225417 0.0028180558 0.0000653015 0.0026745978
1693382558.95643 0.006107 -0.026707 0.048870 0.017662 -0.002235 0.999399 0.029728 0.0000371153 0.0000030556 0.0000316827 0.0000248697 -0.0000021929 0.0005049392 0.0028118924 0.0000876379 0.0001184833 0.0027903914 0.0000572791 0.0026704107
1693382558.99091 0.009849 -0.029167 0.053373 0.021349 -0.008565 0.999413 0.025401 0.0000311566 0.0000006145 0.0000354160 0.0000233852 -0.0000077262 0.0004953250 0.0027858772 0.0000805304 0.0001139626 0.0027661846 0.0000498483 0.0026650981
1693382559.02462 0.013014 -0.021419 0.060189 0.026305 -0.014756 0.999355 0.019465 0.0000260387 0.0000003377 0.0000365956 0.0000147131 -0.0000129401 0.0004765525 0.0027475642 0.0000612463 0.0000776363 0.0027205887 0.0000257404 0.0025966737
1693382559.05857 0.014198 -0.021289 0.067965 0.030604 -0.017688 0.999259 0.015231 0.0000219673 -0.0000014186 0.0000387013 0.0000139195 -0.0000165246 0.0004643362 0.0027116889 0.0000496262 0.0000668425 0.0026958033 0.0000206034 0.0025934720
1693382559.09256 0.015200 -0.014287 0.078358 0.033365 -0.018741 0.999229 0.008808 0.0000160974 -0.0000014934 0.0000313940 0.0000124192 -0.0000178437 0.0004337745 0.0026747915 0.0000290222 0.0000519809 0.0026371371 0.0000124912 0.0025839346
1693382559.12651 0.017901 -0.006814 0.089078 0.036643 -0.019822 0.999132 0.000570 0.0000147810 -0.0000015661 0.0000314775 0.0000118452 -0.0000179884 0.0004252515 0.0026616395 0.0000248238 0.0000469651 0.0026196274 0.0000113462 0.0025807993
1693382559.16037 0.018232 -0.006364 0.100264 -0.038474 0.022307 -0.998996 0.005362 0.0000144379 -0.0000018909 0.0000329440 0.0000118753 -0.0000195789 0.0004230922 0.0026499972 0.0000212211 0.0000436302 0.0026122146 0.0000096257 0.0025801480
1693382559.19402 0.016034 -0.002480 0.111329 -0.039282 0.025348 -0.998819 0.013213 0.0000134302 -0.0000022306 0.0000331334 0.0000120240 -0.0000224188 0.0004203407 0.0026375142 0.0000184049 0.0000396507 0.0026059046 0.0000079926 0.0025790418
1693382559.22724 0.015324 0.002420 0.126917 -0.037988 0.031597 -0.998626 0.017468 0.0000125916 -0.0000024519 0.0000327818 0.0000121607 -0.0000248248 0.0004178599 0.0026275215 0.0000149998 0.0000366956 0.0025998403 0.0000061797 0.0025784222
1693382559.26065 0.023119 0.008774 0.145358 -0.036962 0.035415 -0.998480 0.020441 0.0000122144 -0.0000027379 0.0000323270 0.0000126539 -0.0000285284 0.0004161288 0.0026222921 0.0000139586 0.0000357028 0.0025963577 0.0000055769 0.0025789275
1693382559.29408 0.031105 0.015424 0.165866 -0.035425 0.037843 -0.998437 0.020909 0.0000116481 -0.0000027549 0.0000308548 0.0000128254 -0.0000298152 0.0004151877 0.0026169768 0.0000129527 0.0000347848 0.0025937369 0.0000050609 0.0025796503
1693382559.32720 0.038452 0.019896 0.185886 -0.033172 0.037711 -0.998538 0.019980 0.0000112231 -0.0000026576 0.0000291445 0.0000128193 -0.0000298282 0.0004147749 0.0026124687 0.0000124100 0.0000341145 0.0025917861 0.0000049159 0.0025806126
1693382559.36027 0.047621 0.025301 0.207688 -0.031492 0.034822 -0.998724 0.018595 0.0000109296 -0.0000024311 0.0000281871 0.0000124030 -0.0000273009 0.0004145435 0.0026078161 0.0000117483 0.0000331612 0.0025898845 0.0000047103 0.0025814440
1693382559.39370 0.057386 0.029563 0.230461 -0.030227 0.030553 -0.998941 0.016394 0.0000106482 -0.0000021201 0.0000276479 0.0000114905 -0.0000235933 0.0004145334 0.0026019685 0.0000111962 0.0000308716 0.0025883746 0.0000047089 0.0025811140
1693382559.42722 0.064964 0.030571 0.252370 -0.028625 0.025012 -0.999179 0.013989 0.0000102280 -0.0000017454 0.0000260150 0.0000109522 -0.0000196474 0.0004147958 0.0025976450 0.0000105720 0.0000296874 0.0025871541 0.0000047308 0.0025818015
1693382559.46083 0.083676 0.031664 0.286786 -0.023848 0.020116 -0.999426 0.013189 0.0000095188 -0.0000014225 0.0000238869 0.0000097022 -0.0000161051 0.0004139291 0.0025896573 0.0000098187 0.0000242258 0.0025854308 0.0000047505 0.0025776411
1693382559.49423 0.088161 0.029277 0.308055 -0.021271 0.017378 -0.999531 0.013576 0.0000088322 -0.0000010798 0.0000192317 0.0000095148 -0.0000140351 0.0004143458 0.0025861590 0.0000090497 0.0000232415 0.0025851719 0.0000047363 0.0025783404
1693382559.52756 0.096089 0.029167 0.332734 -0.018718 0.018247 -0.999540 0.015405 0.0000080987 -0.0000010255 0.0000170887 0.0000086288 -0.0000142070 0.0004130786 0.0025801387 0.0000082025 0.0000188352 0.0025836252 0.0000042592 0.0025747670
1693382559.56101 0.102032 0.029682 0.355477 -0.016901 0.020538 -0.999512 0.016369 0.0000078541 -0.0000010494 0.0000153571 0.0000086907 -0.0000165465 0.0004125747 0.0025771528 0.0000076605 0.0000173760 0.0025830793 0.0000041054 0.0025744666
1693382559.59455 0.109073 0.030025 0.379614 -0.015770 0.023385 -0.999462 0.016712 0.0000076992 -0.0000010938 0.0000146225 0.0000087939 -0.0000187204 0.0004120878 0.0025745598 0.0000070507 0.0000160402 0.0025825334 0.0000038849 0.0025742443
1693382559.62813 0.115032 0.030171 0.403728 -0.014753 0.025611 -0.999418 0.017036 0.0000075082 -0.0000010834 0.0000134921 0.0000088813 -0.0000205041 0.0004117066 0.0025721912 0.0000064364 0.0000147778 0.0025821779 0.0000036768 0.0025740730
1693382559.66162 0.119985 0.030063 0.428162 -0.012041 0.027448 -0.999376 0.018663 0.0000072356 -0.0000009702 0.0000109207 0.0000089560 -0.0000220137 0.0004114269 0.0025700424 0.0000058665 0.0000135338 0.0025818380 0.0000034601 0.0025738672
1693382559.69498 0.126943 0.031151 0.454201 -0.009985 0.028865 -0.999305 0.021376 0.0000070755 -0.0000009226 0.0000099650 0.0000089899 -0.0000231063 0.0004110380 0.0025680629 0.0000053544 0.0000122302 0.0025815474 0.0000032089 0.0025735398
1693382559.72848 0.132381 0.032645 0.478766 -0.009979 0.031349 -0.999190 0.023179 0.0000069482 -0.0000009126 0.0000093076 0.0000091646 -0.0000249338 0.0004105308 0.0025664078 0.0000048357 0.0000111216 0.0025816796 0.0000030188 0.0025734520
1693382559.76171 0.138540 0.033292 0.503401 -0.011833 0.033772 -0.999062 0.024375 0.0000069565 -0.0000010658 0.0000110886 0.0000093956 -0.0000270856 0.0004099088 0.0025649427 0.0000043530 0.0000099970 0.0025817397 0.0000028504 0.0025732726
1693382559.79529 0.143984 0.034215 0.527355 -0.015615 0.036257 -0.998889 0.025747 0.0000070333 -0.0000012785 0.0000137753 0.0000095889 -0.0000290056 0.0004092338 0.0025636504 0.0000039183 0.0000089382 0.0025819896 0.0000026571 0.0025730615
1693382559.82885 0.149014 0.034933 0.549771 -0.018591 0.037934 -0.998742 0.027030 0.0000071345 -0.0000014597 0.0000159307 0.0000098157 -0.0000303807 0.0004087765 0.0025626282 0.0000035192 0.0000081034 0.0025824036 0.0000025602 0.0025732992
1693382559.86246 0.153154 0.035363 0.569954 -0.022729 0.038192 -0.998615 0.028166 0.0000073490 -0.0000016767 0.0000189808 0.0000099174 -0.0000307677 0.0004084405 0.0025617830 0.0000031858 0.0000073951 0.0025828769 0.0000025104 0.0025737328
1693382559.89598 0.156396 0.034727 0.588572 -0.024976 0.037349 -0.998518 0.030723 0.0000074685 -0.0000017672 0.0000204744 0.0000099639 -0.0000305441 0.0004083363 0.0025610449 0.0000028970 0.0000067108 0.0025833239 0.0000024999 0.0025743153
1693382559.92941 0.160906 0.036207 0.608048 -0.027397 0.036096 -0.998383 0.034312 0.0000075646 -0.0000018181 0.0000225192 0.0000095180 -0.0000291821 0.0004081885 0.0025603181 0.0000026574 0.0000058009 0.0025836840 0.0000022616 0.0025737564
1693382559.96293 0.165243 0.037054 0.626130 -0.030021 0.033977 -0.998255 0.037842 0.0000077856 -0.0000018968 0.0000248732 0.0000093003 -0.0000279057 0.0004080490 0.0025597620 0.0000022720 0.0000049814 0.0025843478 0.0000021305 0.0025737024
1693382559.99642 0.170223 0.038724 0.643983 -0.034029 0.031369 -0.998063 0.041566 0.0000081877 -0.0000019734 0.0000282226 0.0000090115 -0.0000257838 0.0004077885 0.0025593087 0.0000019412 0.0000042736 0.0025850820 0.0000020011 0.0025739240
1693382560.02972 0.173754 0.040325 0.662567 -0.036297 0.029313 -0.997920 0.044482 0.0000083418 -0.0000019732 0.0000297381 0.0000087988 -0.0000246602 0.0004076042 0.0025589521 0.0000015759 0.0000035751 0.0025858591 0.0000018243 0.0025738041
1693382560.06324 0.177221 0.041112 0.678143 -0.037064 0.028293 -0.997845 0.046173 0.0000083402 -0.0000019122 0.0000300500 0.0000086668 -0.0000237608 0.0004075740 0.0025586764 0.0000012426 0.0000029137 0.0025864279 0.0000016829 0.0025738622
1693382560.09666 0.180626 0.041895 0.693676 -0.037192 0.027489 -0.997831 0.046852 0.0000083010 -0.0000018632 0.0000301668 0.0000085401 -0.0000231942 0.0004075142 0.0025584408 0.0000009903 0.0000022992 0.0025870394 0.0000015102 0.0025737209
1693382560.13009 0.183767 0.042365 0.707828 -0.035697 0.027388 -0.997902 0.046563 0.0000080477 -0.0000017703 0.0000288332 0.0000084770 -0.0000231097 0.0004075948 0.0025582580 0.0000007672 0.0000017214 0.0025876223 0.0000013509 0.0025736135
1693382560.16362 0.187030 0.042855 0.720527 -0.033616 0.027566 -0.998054 0.044703 0.0000077757 -0.0000016873 0.0000273276 0.0000084124 -0.0000232019 0.0004076740 0.0025581087 0.0000005888 0.0000011996 0.0025881970 0.0000011856 0.0025733759
1693382560.19685 0.189589 0.043492 0.733456 -0.029668 0.028240 -0.998236 0.042988 0.0000073077 -0.0000015502 0.0000240262 0.0000084455 -0.0000238950 0.0004079808 0.0025580143 0.0000004829 0.0000007225 0.0025888235 0.0000008447 0.0025731768
1693382560.22995 0.191362 0.044186 0.744696 -0.023527 0.028373 -0.998375 0.043464 0.0000066496 -0.0000012580 0.0000191150 0.0000081339 -0.0000241643 0.0004083031 0.0025579283 0.0000003520 0.0000004512 0.0025891036 0.0000005665 0.0025718998
1693382560.26341 0.193925 0.045740 0.753048 -0.018279 0.027951 -0.998379 0.046090 0.0000062970 -0.0000009838 0.0000150547 0.0000080774 -0.0000234343 0.0004087607 0.0025579104 0.0000001960 0.0000000609 0.0025896151 0.0000003881 0.0025719947
1693382560.29696 0.196868 0.047888 0.761335 -0.014340 0.027267 -0.998286 0.049767 0.0000060758 -0.0000007829 0.0000120537 0.0000080000 -0.0000227272 0.0004090188 0.0025579435 -0.0000000385 -0.0000003129 0.0025903311 0.0000002180 0.0025720975
1693382560.33053 0.199938 0.049936 0.769347 -0.010858 0.027189 -0.998171 0.052889 0.0000058963 -0.0000006032 0.0000091386 0.0000079414 -0.0000223345 0.0004091516 0.0025580117 -0.0000003024 -0.0000006753 0.0025910695 0.0000000701 0.0025721292
1693382560.36401 0.203150 0.052181 0.776906 -0.008102 0.027726 -0.998067 0.055034 0.0000057727 -0.0000004856 0.0000069521 0.0000079480 -0.0000227650 0.0004091071 0.0025580855 -0.0000005364 -0.0000009865 0.0025918007 -0.0000000357 0.0025718791
1693382560.39727 0.206527 0.054562 0.783678 -0.007205 0.028390 -0.997969 0.056570 0.0000057112 -0.0000004488 0.0000062354 0.0000079860 -0.0000234124 0.0004089722 0.0025581900 -0.0000008006 -0.0000012857 0.0025925583 -0.0000001347 0.0025717749
1693382560.43059 0.208906 0.057085 0.790822 -0.006209 0.029480 -0.997883 0.057634 0.0000056183 -0.0000003770 0.0000049888 0.0000080389 -0.0000243973 0.0004087983 0.0025582953 -0.0000010685 -0.0000015268 0.0025932730 -0.0000001947 0.0025715023
1693382560.46396 0.211676 0.059147 0.796871 -0.004781 0.031125 -0.997811 0.058147 0.0000055542 -0.0000002963 0.0000036026 0.0000081303 -0.0000255140 0.0004085952 0.0025584293 -0.0000013335 -0.0000017700 0.0025937680 -0.0000002432 0.0025712853
1693382560.49724 0.214167 0.058878 0.804100 -0.004360 0.032605 -0.997808 0.057413 0.0000054979 -0.0000002778 0.0000036065 0.0000081485 -0.0000262977 0.0004082233 0.0025585189 -0.0000016606 -0.0000019192 0.0025939235 0.0000000084 0.0025707790
1693382560.53054 0.216632 0.060332 0.809862 -0.004513 0.033292 -0.997877 0.055793 0.0000054511 -0.0000002484 0.0000031628 0.0000081605 -0.0000268629 0.0004080172 0.0025585004 -0.0000016434 -0.0000020973 0.0025942791 0.0000000335 0.0025704495
