# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382237.77132 -0.001616 0.044317 0.037430 -0.000895 0.033983 -0.723574 0.689409 0.0002026386 0.0000384370 0.0000942439 0.0001232368 -0.0000567014 0.0008798979 0.0063888434 0.0001335111 0.0000588713 0.0059968658 -0.0000853029 0.0028428867
1693382237.80152 -0.020946 -0.029653 0.024121 0.003524 0.035638 -0.727994 0.684648 0.0000567665 -0.0000029577 0.0000080429 0.0000348038 -0.0000370241 0.0006284691 0.0036432252 -0.0001719283 -0.0000020808 0.0028681845 0.0001269662 0.0027619897
1693382237.83502 -0.019054 -0.021831 0.034569 0.009816 0.029815 -0.733882 0.678552 0.0000494020 -0.0000043807 0.0000053980 0.0000343355 -0.0000298755 0.0006357396 0.0036317698 -0.0001646345 -0.0000111514 0.0028466788 0.0001321034 0.0027691035
1693382237.86894 -0.012153 -0.013180 0.047826 0.013131 0.025273 -0.740496 0.671457 0.0000396089 -0.0000049131 0.0000069450 0.0000338458 -0.0000208576 0.0006442376 0.0037015634 -0.0001776172 -0.0000221392 0.0028298993 0.0001412890 0.0027862918
1693382237.90245 -0.003207 -0.004662 0.064077 0.013554 0.018837 -0.746687 0.664770 0.0000313795 -0.0000048242 0.0000107373 0.0000336401 -0.0000156440 0.0006519417 0.0037711524 -0.0001981519 -0.0000374586 0.0028158877 0.0001509021 0.0028019138
1693382237.93625 0.006869 0.003322 0.081111 0.013416 0.015452 -0.750996 0.659990 0.0000267363 -0.0000044530 0.0000123667 0.0000332790 -0.0000093908 0.0006585971 0.0038372872 -0.0002235893 -0.0000560272 0.0028048187 0.0001605755 0.0028151236
1693382237.96991 0.017961 0.010869 0.099497 0.012800 0.011863 -0.754212 0.656399 0.0000242036 -0.0000044262 0.0000142598 0.0000331701 -0.0000048565 0.0006642978 0.0039018765 -0.0002520835 -0.0000767178 0.0027977652 0.0001700266 0.0028273211
1693382238.00367 0.028808 0.016920 0.118798 0.012078 0.009384 -0.756819 0.653445 0.0000226108 -0.0000043772 0.0000149676 0.0000330248 -0.0000005886 0.0006689053 0.0039631183 -0.0002818103 -0.0000975463 0.0027941815 0.0001793367 0.0028381649
1693382238.03739 0.039060 0.022789 0.138607 0.011402 0.008372 -0.759475 0.650383 0.0000216290 -0.0000045557 0.0000150176 0.0000329798 0.0000017047 0.0006725848 0.0040192461 -0.0003103379 -0.0001166022 0.0027931354 0.0001875820 0.0028483592
1693382238.07124 0.000233 0.021995 0.149606 0.007452 0.005407 -0.755904 0.654618 0.0000194848 -0.0000060387 0.0000066624 0.0000303316 0.0000014982 0.0005806197 0.0035848169 -0.0002781131 -0.0001105937 0.0027764328 0.0001811037 0.0028422344
1693382238.10482 -0.006594 0.031100 0.180633 0.007971 0.006942 -0.756765 0.653602 0.0000174020 -0.0000050996 0.0000033917 0.0000242742 -0.0000013676 0.0004993085 0.0031194283 -0.0001436846 -0.0000525769 0.0027109402 0.0001360567 0.0027906402
1693382238.13808 -0.010352 0.039040 0.195504 0.006602 0.005744 -0.758511 0.651601 0.0000157420 -0.0000041783 -0.0000010294 0.0000217452 0.0000023031 0.0004736406 0.0029727483 -0.0001222983 -0.0000790206 0.0026892132 0.0001261344 0.0027628354
1693382238.17147 -0.013100 0.043355 0.216198 0.006034 0.005896 -0.760476 0.649311 0.0000153187 -0.0000040384 -0.0000005755 0.0000209699 0.0000025801 0.0004703031 0.0029622298 -0.0001238482 -0.0000813511 0.0026830921 0.0001228387 0.0027592915
1693382238.20453 0.000208 0.037077 0.222986 0.006476 0.001998 -0.763463 0.645816 0.0000133185 -0.0000032148 -0.0000019910 0.0000154413 -0.0000004318 0.0004418517 0.0027864031 -0.0000716989 -0.0000396590 0.0026476018 0.0000839846 0.0027018179
1693382238.23785 0.002940 0.038692 0.241600 0.008730 0.001737 -0.766453 0.642238 0.0000128181 -0.0000029942 -0.0000026393 0.0000145206 0.0000036658 0.0004376830 0.0027638781 -0.0000682305 -0.0000400278 0.0026403429 0.0000779769 0.0026945643
1693382238.27119 0.003328 0.045374 0.269607 0.010981 0.002706 -0.770317 0.637561 0.0000120410 -0.0000026828 -0.0000047303 0.0000135646 0.0000056859 0.0004346132 0.0027495058 -0.0000638253 -0.0000376298 0.0026318341 0.0000700550 0.0026842984
1693382238.30456 0.002691 0.049245 0.288803 0.013817 0.001835 -0.773990 0.633045 0.0000117975 -0.0000025837 -0.0000070395 0.0000129988 0.0000061426 0.0004325844 0.0027397307 -0.0000602708 -0.0000355478 0.0026247264 0.0000648520 0.0026815148
1693382238.33789 0.003874 0.055558 0.311830 0.016288 0.000486 -0.777920 0.628152 0.0000114664 -0.0000025600 -0.0000072091 0.0000126077 0.0000081898 0.0004299291 0.0027258478 -0.0000547946 -0.0000326542 0.0026175164 0.0000595200 0.0026784194
1693382238.37113 -0.011949 0.066348 0.334824 0.019497 -0.001452 -0.778998 0.626722 0.0000108194 -0.0000025880 -0.0000102590 0.0000119598 0.0000096820 0.0004213156 0.0026845775 -0.0000428839 -0.0000332409 0.0026081883 0.0000536304 0.0026724194
1693382238.40440 -0.011662 0.072579 0.357803 0.019934 -0.002787 -0.782199 0.622704 0.0000098748 -0.0000016734 -0.0000105859 0.0000098060 0.0000116623 0.0004163564 0.0026558934 -0.0000281579 -0.0000179319 0.0025928555 0.0000309849 0.0026318221
1693382238.43777 -0.025968 0.088407 0.400552 0.019513 -0.002563 -0.784596 0.619694 0.0000090910 -0.0000008467 -0.0000096143 0.0000081926 0.0000119353 0.0004125866 0.0026312609 -0.0000201665 -0.0000124730 0.0025840414 0.0000177987 0.0026025298
1693382238.47100 -0.023949 0.092577 0.422772 0.018487 -0.003653 -0.788078 0.615287 0.0000088487 -0.0000007839 -0.0000100974 0.0000079673 0.0000106837 0.0004119555 0.0026277914 -0.0000179245 -0.0000115117 0.0025813056 0.0000158748 0.0026007087
1693382238.50417 -0.021347 0.097761 0.448046 0.016623 -0.004983 -0.789767 0.613161 0.0000086068 -0.0000007264 -0.0000076395 0.0000078967 0.0000108090 0.0004117144 0.0026251340 -0.0000172565 -0.0000112180 0.0025793494 0.0000150183 0.0026011366
1693382238.53744 -0.020103 0.102001 0.473158 0.014741 -0.004548 -0.790153 0.612715 0.0000084683 -0.0000006835 -0.0000070397 0.0000076981 0.0000098718 0.0004114857 0.0026223808 -0.0000165960 -0.0000109226 0.0025774364 0.0000140836 0.0026014553
1693382238.57068 -0.021396 0.108030 0.500104 0.010921 -0.003788 -0.789969 0.613038 0.0000083418 -0.0000006050 -0.0000042816 0.0000075838 0.0000079340 0.0004114376 0.0026198810 -0.0000158657 -0.0000104557 0.0025757685 0.0000132284 0.0026020568
1693382238.60403 -0.022214 0.112595 0.525930 0.006235 -0.002405 -0.789921 0.613172 0.0000082114 -0.0000005491 -0.0000025120 0.0000073781 0.0000048576 0.0004113899 0.0026178364 -0.0000150280 -0.0000099815 0.0025741518 0.0000122533 0.0026024291
1693382238.63728 -0.024786 0.118636 0.555379 0.002695 -0.000336 -0.789668 0.613529 0.0000077429 -0.0000003890 -0.0000008340 0.0000070847 0.0000022962 0.0004110052 0.0026156663 -0.0000140619 -0.0000091391 0.0025723807 0.0000103595 0.0025999653
1693382238.67054 -0.028461 0.124615 0.585216 -0.000111 -0.000798 -0.789733 0.613450 0.0000075052 -0.0000003602 0.0000010259 0.0000069335 0.0000012027 0.0004107306 0.0026140278 -0.0000130849 -0.0000084794 0.0025709766 0.0000090302 0.0025988818
1693382238.70375 -0.031125 0.128714 0.611935 0.001381 -0.001056 -0.790091 0.612988 0.0000073645 -0.0000003709 -0.0000002461 0.0000068828 0.0000020087 0.0004105175 0.0026127455 -0.0000121021 -0.0000080515 0.0025698927 0.0000081044 0.0025988870
1693382238.73701 -0.034103 0.133302 0.637034 0.003765 -0.003370 -0.791045 0.611737 0.0000072176 -0.0000003997 -0.0000004186 0.0000068504 0.0000044927 0.0004102850 0.0026115746 -0.0000112456 -0.0000076185 0.0025689332 0.0000072149 0.0025989232
1693382238.77028 -0.035466 0.136986 0.661290 0.008145 -0.005368 -0.792722 0.609505 0.0000071795 -0.0000004505 -0.0000025844 0.0000069299 0.0000076641 0.0004100303 0.0026107613 -0.0000104267 -0.0000073628 0.0025681561 0.0000064737 0.0025992881
1693382238.80357 -0.037117 0.141771 0.685150 0.012298 -0.007922 -0.794356 0.607276 0.0000071194 -0.0000005038 -0.0000034408 0.0000070476 0.0000114073 0.0004097100 0.0026099998 -0.0000096940 -0.0000069934 0.0025674220 0.0000056690 0.0025994410
1693382238.83690 -0.037679 0.145824 0.706701 0.015106 -0.010545 -0.796185 0.604773 0.0000070705 -0.0000005603 -0.0000043383 0.0000071801 0.0000141186 0.0004094261 0.0026096136 -0.0000089848 -0.0000067245 0.0025668014 0.0000049174 0.0025997322
1693382238.87021 -0.038153 0.149354 0.724065 0.017250 -0.012646 -0.797394 0.603080 0.0000069056 -0.0000005928 -0.0000048852 0.0000071894 0.0000160105 0.0004090975 0.0026092190 -0.0000083209 -0.0000061556 0.0025661738 0.0000038356 0.0025982877
1693382238.90347 -0.039781 0.153225 0.743538 0.018845 -0.012492 -0.799085 0.600793 0.0000068527 -0.0000006470 -0.0000057839 0.0000071970 0.0000171906 0.0004088772 0.0026089160 -0.0000077879 -0.0000057797 0.0025657376 0.0000032160 0.0025982521
1693382238.93683 -0.042222 0.157299 0.761854 0.020778 -0.011983 -0.800689 0.598601 0.0000068227 -0.0000007162 -0.0000071127 0.0000072028 0.0000175735 0.0004087193 0.0026087949 -0.0000071921 -0.0000054868 0.0025653981 0.0000025966 0.0025985150
1693382238.97014 -0.044751 0.161317 0.778635 0.022733 -0.013196 -0.802336 0.596294 0.0000067426 -0.0000007760 -0.0000078918 0.0000072587 0.0000194482 0.0004084018 0.0026087957 -0.0000065375 -0.0000050107 0.0025651428 0.0000018851 0.0025977003
1693382239.00312 -0.047064 0.164908 0.794267 0.026105 -0.015828 -0.802089 0.596424 0.0000066928 -0.0000008872 -0.0000088181 0.0000075542 0.0000226172 0.0004079853 0.0026089491 -0.0000059560 -0.0000047890 0.0025649776 0.0000013311 0.0025977719
1693382239.03637 -0.049829 0.168276 0.808607 0.029392 -0.019170 -0.800078 0.598869 0.0000066214 -0.0000009845 -0.0000091640 0.0000079785 0.0000265374 0.0004074480 0.0026091192 -0.0000054319 -0.0000045486 0.0025648554 0.0000008595 0.0025978410
1693382239.06969 -0.053568 0.170242 0.819662 0.033170 -0.021538 -0.797509 0.602010 0.0000065512 -0.0000011315 -0.0000104250 0.0000083409 0.0000295954 0.0004068741 0.0026092304 -0.0000049400 -0.0000042878 0.0025647401 0.0000002733 0.0025972840
1693382239.10283 -0.058037 0.173631 0.832635 0.033970 -0.024417 -0.794978 0.605194 0.0000063008 -0.0000010596 -0.0000091831 0.0000085446 0.0000320558 0.0004063444 0.0026090112 -0.0000044118 -0.0000038620 0.0025647116 -0.0000002362 0.0025954580
1693382239.13613 -0.060948 0.176097 0.844182 0.032316 -0.027686 -0.792739 0.608075 0.0000061289 -0.0000008553 -0.0000063769 0.0000087394 0.0000334057 0.0004061678 0.0026093127 -0.0000038154 -0.0000037160 0.0025647791 -0.0000006126 0.0025955004
1693382239.16927 -0.063139 0.178375 0.853770 0.029640 -0.030482 -0.790310 0.611230 0.0000059892 -0.0000006170 -0.0000035186 0.0000088274 0.0000341478 0.0004060306 0.0026094518 -0.0000033902 -0.0000035510 0.0025647918 -0.0000009465 0.0025954656
1693382239.20231 -0.067270 0.180021 0.864263 0.027948 -0.032316 -0.788562 0.613469 0.0000057779 -0.0000004031 -0.0000015230 0.0000085951 0.0000340843 0.0004058028 0.0026090752 -0.0000030816 -0.0000030196 0.0025647478 -0.0000012970 0.0025928094
1693382239.23544 -0.069365 0.181243 0.872941 0.027270 -0.033229 -0.788062 0.614094 0.0000057194 -0.0000003267 -0.0000006954 0.0000086383 0.0000345868 0.0004056349 0.0026090380 -0.0000025972 -0.0000028909 0.0025648594 -0.0000015455 0.0025927694
1693382239.26859 -0.071150 0.182128 0.881295 0.027658 -0.034666 -0.787701 0.614459 0.0000056665 -0.0000002618 -0.0000000933 0.0000087868 0.0000357278 0.0004053575 0.0026089682 -0.0000022924 -0.0000027132 0.0025648689 -0.0000018085 0.0025922521
1693382239.30173 -0.072751 0.182437 0.889318 0.029365 -0.037185 -0.787217 0.614854 0.0000056202 -0.0000002297 0.0000002617 0.0000091925 0.0000381771 0.0004048273 0.0026088818 -0.0000020349 -0.0000025697 0.0025648745 -0.0000020370 0.0025920634
1693382239.33486 -0.074129 0.182959 0.896140 0.032483 -0.040741 -0.786767 0.615047 0.0000055693 -0.0000002704 -0.0000001865 0.0000099106 0.0000418363 0.0004040199 0.0026087353 -0.0000018088 -0.0000024532 0.0025648842 -0.0000022736 0.0025919528
1693382239.36798 -0.075287 0.183354 0.902063 0.036586 -0.044976 -0.786710 0.614594 0.0000055069 -0.0000003164 -0.0000006933 0.0000109200 0.0000465873 0.0004028773 0.0026086258 -0.0000016178 -0.0000023373 0.0025648594 -0.0000024869 0.0025915479
1693382239.40112 -0.076061 0.183847 0.908451 0.041628 -0.050786 -0.786852 0.613638 0.0000054686 -0.0000003704 -0.0000010436 0.0000124143 0.0000525955 0.0004012814 0.0026084819 -0.0000014585 -0.0000022480 0.0025648419 -0.0000027080 0.0025912849
1693382239.43419 -0.076936 0.183818 0.914224 0.048636 -0.056660 -0.786254 0.613374 0.0000054462 -0.0000006101 -0.0000025807 0.0000143317 0.0000593258 0.0003992642 0.0026083908 -0.0000013081 -0.0000021787 0.0025648354 -0.0000029153 0.0025910615
