# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382558.79000 0.018123 0.027230 0.037055 -0.004548 0.035766 0.998873 0.030879 0.0009144896 0.0000001728 -0.0000001434 0.0009145078 -0.0000001148 0.0009144316 0.0210443791 -0.0000003417 -0.0000617768 0.0210440575 -0.0000916138 0.0028380739
1693382558.82022 -0.003870 0.015570 0.028556 0.003426 0.028736 0.998875 0.037570 0.0000544271 0.0000065503 0.0000331295 0.0000319487 0.0000315990 0.0005712337 0.0030873848 0.0001299912 0.0001235772 0.0030582093 0.0000247070 0.0027337203
1693382558.85375 -0.006752 0.012316 0.024017 0.007539 0.023209 0.998966 0.038351 0.0000483584 0.0000070296 0.0000233143 0.0000294377 0.0000185310 0.0005166649 0.0029983629 0.0001145788 0.0001258308 0.0028803223 0.0000498267 0.0027151355
1693382558.88749 -0.002428 0.005147 0.028919 0.011740 0.012792 0.999127 0.037998 0.0000483754 0.0000066734 0.0000260505 0.0000281630 0.0000078351 0.0005107916 0.0029459135 0.0001053489 0.0001260457 0.0028512640 0.0000474038 0.0027066757
1693382558.92156 0.002227 -0.006852 0.033748 0.016714 0.002863 0.999173 0.036960 0.0000457870 0.0000049254 0.0000295578 0.0000263740 -0.0000037223 0.0005023139 0.0028979297 0.0000976278 0.0001220589 0.0028216835 0.0000431428 0.0026971781
1693382558.95564 0.002557 -0.017459 0.038654 0.021955 -0.006923 0.999121 0.035039 0.0000406855 0.0000022581 0.0000334666 0.0000244930 -0.0000117639 0.0004920848 0.0028558725 0.0000907912 0.0001154865 0.0027899992 0.0000375135 0.0026865675
1693382558.98976 0.002111 -0.027511 0.043220 0.026688 -0.014750 0.998987 0.033086 0.0000351873 -0.0000007009 0.0000379086 0.0000225615 -0.0000179805 0.0004813129 0.0028200115 0.0000839973 0.0001074922 0.0027594912 0.0000311812 0.0026752503
1693382559.02370 0.004860 -0.025471 0.049997 0.031781 -0.020354 0.998883 0.028432 0.0000294848 -0.0000012525 0.0000380590 0.0000147417 -0.0000224707 0.0004585944 0.0027877660 0.0000660887 0.0000824278 0.0026991475 0.0000148000 0.0026013515
1693382559.05774 0.003836 -0.030633 0.055191 0.037187 -0.023288 0.998712 0.025488 0.0000252042 -0.0000030425 0.0000419188 0.0000138291 -0.0000243303 0.0004490560 0.0027439006 0.0000542538 0.0000696265 0.0026754584 0.0000100723 0.0025966614
1693382559.09186 0.005142 -0.027197 0.061809 0.041277 -0.020835 0.998787 0.016918 0.0000194692 -0.0000028770 0.0000390794 0.0000126891 -0.0000242359 0.0004326883 0.0027026843 0.0000360172 0.0000571239 0.0026419898 0.0000054752 0.0025889796
1693382559.12576 0.003631 -0.023857 0.069270 0.045559 -0.021241 0.998693 0.009228 0.0000179449 -0.0000028737 0.0000404370 0.0000119272 -0.0000214340 0.0004268292 0.0026873649 0.0000312171 0.0000526976 0.0026297736 0.0000043413 0.0025864243
