# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1691329965.09037 -0.033860 0.061634 0.024642 -0.014578 0.005624 -0.995068 0.097955 0.0001898332 0.0000718367 0.0000395312 0.0003051669 -0.0000748771 0.0008530302 0.0052588990 -0.0007228165 0.0002935145 0.0032921537 -0.0001114908 0.0027631887
1691329965.12141 -0.032583 0.035925 0.012101 -0.014600 0.013422 -0.994426 0.103556 0.0000323919 -0.0000032136 0.0000194492 0.0000325598 -0.0000037339 0.0005095537 0.0026448922 0.0000100632 0.0000373084 0.0026391596 0.0000068256 0.0025657635
1691329965.15395 -0.029023 0.033588 0.015265 -0.013237 0.008530 -0.993508 0.112663 0.0000278115 -0.0000042618 0.0000170084 0.0000302648 -0.0000110085 0.0005019396 0.0026356141 0.0000134935 0.0000326192 0.0026295600 0.0000082126 0.0025603182
1691329965.18634 -0.026083 0.032821 0.019486 -0.012014 0.004621 -0.992686 0.120040 0.0000226237 -0.0000045520 0.0000141715 0.0000270619 -0.0000075613 0.0004914759 0.0026271232 0.0000134081 0.0000289372 0.0026193634 0.0000089095 0.0025573150
1691329965.21837 -0.023226 0.030839 0.024563 -0.011431 0.002535 -0.992183 0.124241 0.0000191685 -0.0000044721 0.0000137964 0.0000241194 -0.0000053785 0.0004807436 0.0026212354 0.0000125196 0.0000265704 0.0026117291 0.0000085049 0.0025554919
1691329965.25104 -0.020250 0.030043 0.031255 -0.012680 0.001352 -0.991964 0.125878 0.0000168921 -0.0000039238 0.0000151161 0.0000219622 -0.0000033538 0.0004707200 0.0026163770 0.0000107295 0.0000248365 0.0026057154 0.0000075197 0.0025545010
1691329965.28384 -0.017336 0.030055 0.041522 -0.014301 0.000868 -0.991762 0.127287 0.0000151635 -0.0000032983 0.0000163322 0.0000192107 -0.0000021581 0.0004559621 0.0026100882 0.0000103941 0.0000219495 0.0025979828 0.0000073877 0.0025520133
1691329965.31732 -0.015000 0.033654 0.049521 -0.018445 0.000838 -0.991353 0.129918 0.0000150454 -0.0000032611 0.0000182632 0.0000188115 -0.0000019610 0.0004514361 0.0026074185 0.0000093270 0.0000212942 0.0025949208 0.0000068813 0.0025519292
1691329965.35065 -0.012293 0.039727 0.061423 -0.018258 0.001677 -0.990934 0.133096 0.0000140617 -0.0000026902 0.0000205240 0.0000172049 -0.0000038582 0.0004420357 0.0026024886 0.0000059633 0.0000197053 0.0025867746 0.0000046880 0.0025510818
1691329965.38411 -0.012114 0.041963 0.070013 -0.020197 0.001503 -0.990673 0.134746 0.0000133123 -0.0000025548 0.0000195617 0.0000164450 -0.0000048734 0.0004383277 0.0025996004 0.0000052521 0.0000189838 0.0025839444 0.0000042833 0.0025509511
1691329965.41764 -0.017543 0.043601 0.075970 -0.022978 -0.000407 -0.990306 0.136987 0.0000127754 -0.0000019423 0.0000197341 0.0000155224 -0.0000036857 0.0004326311 0.0025957272 0.0000042862 0.0000179204 0.0025806692 0.0000037007 0.0025507230
1691329965.45104 -0.019076 0.047376 0.084852 -0.023034 -0.000399 -0.990264 0.137285 0.0000119841 -0.0000016572 0.0000207292 0.0000144303 -0.0000023879 0.0004297606 0.0025926151 0.0000043527 0.0000171508 0.0025784906 0.0000034031 0.0025502923
1691329965.48437 -0.027015 0.046644 0.090735 -0.026325 -0.001691 -0.990639 0.133934 0.0000118830 -0.0000011618 0.0000227862 0.0000135990 -0.0000011188 0.0004251285 0.0025878075 0.0000040866 0.0000155812 0.0025752042 0.0000029240 0.0025497583
1691329965.51770 -0.031624 0.050130 0.097788 -0.030474 -0.004476 -0.990556 0.133606 0.0000106571 -0.0000005478 0.0000248303 0.0000113915 0.0000006590 0.0004191413 0.0025817905 0.0000042568 0.0000135194 0.0025722900 0.0000024029 0.0025486556
