# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693381969.71378 0.010549 0.007997 0.031249 -0.001360 0.078854 -0.700297 0.709482 0.0009150383 -0.0000005749 0.0000000455 0.0009153886 -0.0000001196 0.0009146273 0.0210766809 -0.0000003538 -0.0000331925 0.0210773070 -0.0000316215 0.0028384584
1693381969.74687 0.013712 0.003193 0.028525 0.002735 0.076743 -0.697609 0.712352 0.0000688010 -0.0000031568 -0.0000152463 0.0000419545 -0.0000675950 0.0006405704 0.0032994774 -0.0000523737 -0.0000337819 0.0029305494 0.0001281952 0.0027529800
1693381969.78001 0.013274 0.003937 0.031864 0.008038 0.072703 -0.695603 0.714693 0.0000711450 -0.0000010397 -0.0000243320 0.0000373964 -0.0000506179 0.0006178541 0.0032187731 -0.0000313631 -0.0000405179 0.0028670058 0.0001313459 0.0027515116
1693381969.81309 0.013095 0.005926 0.034921 0.015555 0.067749 -0.693736 0.716867 0.0000662990 0.0000016482 -0.0000338030 0.0000339671 -0.0000361114 0.0005953122 0.0031496427 -0.0000173474 -0.0000477513 0.0028203998 0.0001303042 0.0027466349
1693381969.84641 0.011280 0.004322 0.037108 0.021778 0.063915 -0.692875 0.717889 0.0000589691 0.0000017510 -0.0000415249 0.0000313368 -0.0000242882 0.0005742811 0.0030772901 -0.0000137314 -0.0000519309 0.0027838186 0.0001262377 0.0027398972
1693381969.87987 0.011275 0.002529 0.038300 0.023845 0.060928 -0.693629 0.717355 0.0000420302 0.0000000538 -0.0000433644 0.0000293231 -0.0000176164 0.0005549905 0.0030019168 -0.0000160772 -0.0000566412 0.0027538937 0.0001193886 0.0027308456
1693381969.91321 0.014040 0.000325 0.040377 0.022410 0.059084 -0.694728 0.716491 0.0000300741 -0.0000000498 -0.0000419198 0.0000277877 -0.0000164069 0.0005380079 0.0029470385 -0.0000170547 -0.0000598188 0.0027301086 0.0001119218 0.0027198630
1693381969.94660 0.017588 -0.002085 0.041418 0.019197 0.058362 -0.695305 0.716084 0.0000242078 0.0000002313 -0.0000397261 0.0000263945 -0.0000173748 0.0005232601 0.0029051954 -0.0000177701 -0.0000603122 0.0027106000 0.0001041892 0.0027083582
1693381969.97987 0.021769 -0.004845 0.042295 0.015470 0.057792 -0.694807 0.716703 0.0000209267 0.0000006257 -0.0000374251 0.0000251149 -0.0000194320 0.0005105036 0.0028720777 -0.0000180031 -0.0000591141 0.0026944915 0.0000965748 0.0026969651
1693381970.01344 0.021167 -0.006893 0.045441 0.011984 0.056846 -0.691772 0.719776 0.0000169933 -0.0000005080 -0.0000389357 0.0000224252 -0.0000270629 0.0004406168 0.0027055593 -0.0000406102 -0.0000268423 0.0026713477 0.0000879846 0.0026735114
1693381970.04676 0.021522 -0.007381 0.050281 0.008839 0.055172 -0.688256 0.723313 0.0000154935 0.0000001674 -0.0000354357 0.0000196789 -0.0000304425 0.0004264364 0.0026375858 -0.0000004921 0.0000089224 0.0026335351 0.0000542792 0.0026371669
