# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1693382237.77104 -0.002191 0.039869 0.037705 -0.000591 0.034080 -0.723334 0.689656 0.0002037489 0.0000397274 0.0000939940 0.0001231326 -0.0000576441 0.0008768208 0.0064717874 0.0001613212 0.0000608245 0.0059951780 -0.0000825619 0.0028434463
1693382237.80132 -0.004875 -0.034392 0.012729 0.002425 0.034003 -0.725779 0.687083 0.0000478820 0.0000031738 -0.0000241060 0.0000231222 -0.0000183443 0.0004657455 0.0027215931 -0.0000187972 -0.0000030228 0.0028050231 0.0000666455 0.0026131593
1693382237.83471 -0.005782 -0.024475 0.022920 0.009306 0.028051 -0.730641 0.682122 0.0000420989 0.0000005883 -0.0000211108 0.0000219981 -0.0000115207 0.0004600753 0.0027016460 -0.0000239676 -0.0000048393 0.0027833206 0.0000638753 0.0026155939
1693382237.86847 -0.008214 -0.012545 0.035811 0.013483 0.023218 -0.735561 0.676926 0.0000341167 -0.0000006681 -0.0000163286 0.0000212715 -0.0000047858 0.0004541309 0.0026880169 -0.0000242572 -0.0000052862 0.0027612123 0.0000646216 0.0026229440
1693382237.90181 -0.005711 -0.002443 0.050346 0.014602 0.016606 -0.741028 0.671110 0.0000271189 -0.0000008837 -0.0000103857 0.0000209005 -0.0000017927 0.0004500193 0.0026821125 -0.0000232303 -0.0000058775 0.0027405404 0.0000661901 0.0026308073
1693382237.93556 -0.005161 0.007206 0.066120 0.015022 0.013063 -0.744187 0.667674 0.0000229779 -0.0000006770 -0.0000072786 0.0000205141 0.0000011481 0.0004483248 0.0026833178 -0.0000231704 -0.0000065288 0.0027218675 0.0000681848 0.0026385603
1693382237.96913 -0.003693 0.015579 0.083363 0.014867 0.009187 -0.746369 0.665303 0.0000205919 -0.0000007786 -0.0000045913 0.0000204966 0.0000028829 0.0004479004 0.0026886962 -0.0000243535 -0.0000074027 0.0027068449 0.0000704687 0.0026464026
1693382238.00288 -0.004874 0.023287 0.101994 0.014687 0.006317 -0.747499 0.664070 0.0000175474 -0.0000003320 -0.0000073524 0.0000193470 0.0000051274 0.0004324333 0.0026399101 -0.0000153310 -0.0000098239 0.0026889829 0.0000666142 0.0026404531
1693382238.03657 -0.004791 0.030242 0.121177 0.014450 0.004957 -0.748979 0.662418 0.0000167931 -0.0000004771 -0.0000058818 0.0000194796 0.0000058897 0.0004318376 0.0026402860 -0.0000164216 -0.0000106870 0.0026790095 0.0000686850 0.0026473887
1693382238.07041 -0.008807 0.026749 0.133971 0.010528 0.002949 -0.750835 0.660400 0.0000154534 -0.0000012732 -0.0000044982 0.0000186608 0.0000057669 0.0004299824 0.0026393598 -0.0000215654 -0.0000132780 0.0026627550 0.0000678126 0.0026512628
1693382238.10404 -0.011776 0.033582 0.159770 0.010696 0.004089 -0.752157 0.658885 0.0000135396 -0.0000004690 -0.0000039333 0.0000147917 0.0000050528 0.0004247674 0.0026264279 -0.0000190683 -0.0000153680 0.0026438165 0.0000529565 0.0026246566
1693382238.13730 -0.018913 0.046806 0.183033 0.010733 0.002866 -0.753156 0.657748 0.0000127810 -0.0000009147 -0.0000047809 0.0000144942 0.0000037705 0.0004209737 0.0026130268 -0.0000170619 -0.0000134179 0.0026334406 0.0000515745 0.0026269204
1693382238.17071 -0.012889 0.050564 0.206556 0.009792 0.003977 -0.756926 0.653416 0.0000118516 -0.0000007735 -0.0000062173 0.0000140361 0.0000045030 0.0004159313 0.0025936694 -0.0000117794 -0.0000119556 0.0026255426 0.0000482279 0.0026232818
1693382238.20383 -0.009351 0.051661 0.221866 0.010319 0.001461 -0.759452 0.650480 0.0000106307 -0.0000011310 -0.0000066319 0.0000121074 0.0000032390 0.0004144360 0.0025890837 -0.0000117240 -0.0000112716 0.0026166298 0.0000439142 0.0026174289
1693382238.23717 -0.009634 0.054854 0.242486 0.012678 0.001506 -0.762230 0.647180 0.0000104982 -0.0000011668 -0.0000072784 0.0000117330 0.0000059054 0.0004139275 0.0025867471 -0.0000115000 -0.0000111493 0.0026124920 0.0000427667 0.0026183612
1693382238.27053 -0.011474 0.060206 0.264311 0.015949 0.000940 -0.764955 0.643885 0.0000100928 -0.0000008186 -0.0000090143 0.0000102557 0.0000076559 0.0004132212 0.0025842377 -0.0000094597 -0.0000082199 0.0026021935 0.0000311823 0.0026022360
1693382238.30390 -0.012226 0.063858 0.284028 0.018982 0.000204 -0.768618 0.639427 0.0000100687 -0.0000009598 -0.0000107503 0.0000102070 0.0000096067 0.0004128320 0.0025825269 -0.0000089996 -0.0000080031 0.0025990102 0.0000305884 0.0026041406
1693382238.33723 -0.013186 0.069736 0.305961 0.021215 -0.001156 -0.772440 0.634732 0.0000099105 -0.0000010862 -0.0000107495 0.0000101712 0.0000116418 0.0004124942 0.0025810283 -0.0000085127 -0.0000076886 0.0025957619 0.0000295815 0.0026056264
1693382238.37054 -0.013026 0.075695 0.329422 0.023903 -0.002045 -0.775987 0.630293 0.0000096332 -0.0000011596 -0.0000118858 0.0000099652 0.0000132849 0.0004119132 0.0025798865 -0.0000080508 -0.0000075357 0.0025924145 0.0000283113 0.0026069077
1693382238.40376 -0.013950 0.080229 0.348741 0.024084 -0.003660 -0.779237 0.626256 0.0000089157 -0.0000010977 -0.0000122765 0.0000090783 0.0000144909 0.0004110003 0.0025785929 -0.0000067519 -0.0000056789 0.0025862031 0.0000212104 0.0025970622
